City,Timestamp,AQI,PM2.5,PM10,CO,NO2,SO2,O3,Latitude,Longitude
Pune,2025-06-24 17:04:52,131,127.92,173.86,0.1,150.62,106.87,74.86,18.5204,73.8567
Pune,2025-06-25 15:04:52,272,234.04,345.09,2.04,14.03,76.91,61.01,18.5204,73.8567
Pune,2025-06-27 15:04:52,153,187.49,85.48,0.26,41.96,103.87,8.64,18.5204,73.8567
Pune,2025-06-27 14:04:52,52,35.35,60.57,0.57,156.0,73.99,137.78,18.5204,73.8567
Pune,2025-06-25 08:04:52,217,30.68,379.19,1.79,103.2,68.35,89.3,18.5204,73.8567
Pune,2025-06-27 15:04:52,275,298.93,272.82,1.89,70.26,14.0,81.51,18.5204,73.8567
Pune,2025-06-27 14:04:52,277,236.1,325.02,1.09,23.3,27.21,124.12,18.5204,73.8567
Pune,2025-06-24 00:04:52,120,136.89,79.1,1.47,8.42,87.11,121.02,18.5204,73.8567
Pune,2025-06-28 13:04:52,111,40.54,152.93,1.59,145.91,62.15,54.07,18.5204,73.8567
Pune,2025-06-24 22:04:52,158,86.53,236.87,1.08,63.82,120.23,53.81,18.5204,73.8567
Pune,2025-06-26 02:04:52,313,293.84,353.69,1.21,129.95,74.01,93.16,18.5204,73.8567
Pune,2025-06-29 00:04:52,265,245.94,269.53,0.96,137.6,100.36,69.82,18.5204,73.8567
Pune,2025-06-26 11:04:52,158,170.33,111.25,2.26,146.8,56.32,37.26,18.5204,73.8567
Pune,2025-06-28 01:04:52,150,207.48,97.13,1.34,141.11,94.88,116.3,18.5204,73.8567
Pune,2025-06-23 12:04:52,240,114.98,396.66,1.14,52.29,29.43,92.65,18.5204,73.8567
Pune,2025-06-23 08:04:52,215,61.67,344.18,1.98,26.2,21.98,172.01,18.5204,73.8567
Pune,2025-06-27 05:04:52,200,143.18,256.54,1.82,127.89,88.91,145.47,18.5204,73.8567
Pune,2025-06-25 18:04:52,179,109.38,218.72,0.4,142.82,45.45,160.72,18.5204,73.8567
Pune,2025-06-25 08:04:52,198,254.5,170.5,0.66,54.24,99.09,40.82,18.5204,73.8567
Pune,2025-06-27 02:04:52,133,164.26,113.84,0.23,38.39,19.51,83.4,18.5204,73.8567
Pune,2025-06-24 03:04:52,36,24.46,71.98,2.41,182.24,84.41,103.19,18.5204,73.8567
Pune,2025-06-26 04:04:52,120,137.84,138.44,1.33,174.78,4.49,93.64,18.5204,73.8567
Pune,2025-06-24 02:04:52,136,117.47,126.95,1.4,196.99,130.81,130.86,18.5204,73.8567
Pune,2025-06-27 09:04:52,214,193.37,210.8,0.12,34.94,55.75,87.39,18.5204,73.8567
Pune,2025-06-26 21:04:52,194,62.0,350.52,2.44,140.88,119.61,25.61,18.5204,73.8567
Pune,2025-06-28 23:04:52,106,10.87,230.59,1.97,77.59,126.42,171.35,18.5204,73.8567
Pune,2025-06-27 05:04:52,150,293.96,30.29,2.21,166.21,45.64,110.76,18.5204,73.8567
Pune,2025-06-27 21:04:52,69,30.06,69.72,1.03,192.14,130.4,159.95,18.5204,73.8567
Pune,2025-06-23 17:04:52,116,104.58,90.84,1.95,194.82,139.77,51.67,18.5204,73.8567
Pune,2025-06-23 15:04:52,271,297.67,268.35,1.63,185.83,140.48,119.81,18.5204,73.8567
Pune,2025-06-26 14:04:52,194,269.31,80.29,0.59,152.47,8.77,150.64,18.5204,73.8567
Pune,2025-06-26 22:04:52,165,126.89,170.8,2.39,74.47,33.19,36.62,18.5204,73.8567
Pune,2025-06-27 18:04:52,136,58.53,215.99,0.38,67.04,20.77,170.49,18.5204,73.8567
Pune,2025-06-29 00:04:52,271,200.67,371.59,1.5,181.15,109.54,23.77,18.5204,73.8567
Pune,2025-06-25 12:04:52,138,194.91,77.11,0.2,163.94,15.74,50.32,18.5204,73.8567
Pune,2025-06-28 03:04:52,99,94.44,72.24,1.45,149.59,72.54,73.61,18.5204,73.8567
Pune,2025-06-27 03:04:52,212,147.48,238.22,0.25,199.49,3.65,139.05,18.5204,73.8567
Pune,2025-06-28 07:04:52,234,57.4,389.82,1.8,145.24,118.16,133.78,18.5204,73.8567
Pune,2025-06-29 18:04:52,230,147.78,311.47,1.73,116.7,34.98,122.95,18.5204,73.8567
Pune,2025-06-26 09:04:52,210,56.63,351.06,0.68,199.89,102.76,73.32,18.5204,73.8567
Pune,2025-06-23 23:04:52,275,228.18,287.39,2.45,95.17,119.42,11.54,18.5204,73.8567
Pune,2025-06-23 21:04:52,247,259.8,200.01,0.99,117.18,25.63,27.33,18.5204,73.8567
Pune,2025-06-29 02:04:52,213,207.13,188.46,1.8,14.09,82.03,47.63,18.5204,73.8567
Pune,2025-06-25 14:04:52,303,239.59,373.58,0.96,193.15,50.51,26.49,18.5204,73.8567
Pune,2025-06-25 00:04:52,79,32.91,104.09,0.8,34.41,119.35,161.4,18.5204,73.8567
Pune,2025-06-29 16:04:52,97,134.56,47.27,2.15,10.13,27.48,9.97,18.5204,73.8567
Pune,2025-06-27 21:04:52,87,43.82,137.5,0.74,14.14,104.45,165.81,18.5204,73.8567
Pune,2025-06-29 07:04:52,160,97.97,240.91,0.34,157.15,11.78,123.07,18.5204,73.8567
Pune,2025-06-25 19:04:52,205,125.04,308.32,1.43,188.76,95.75,33.47,18.5204,73.8567
Pune,2025-06-27 05:04:52,320,248.01,386.84,0.37,121.68,27.12,81.11,18.5204,73.8567
Pune,2025-06-24 14:04:52,129,84.44,146.21,2.11,80.07,142.58,78.31,18.5204,73.8567
Pune,2025-06-28 13:04:52,191,215.7,143.43,1.12,96.62,126.86,84.8,18.5204,73.8567
Pune,2025-06-23 13:04:52,236,180.31,276.81,1.13,167.78,149.89,42.73,18.5204,73.8567
Pune,2025-06-29 01:04:52,209,40.96,365.97,2.22,82.64,141.32,172.05,18.5204,73.8567
Pune,2025-06-24 09:04:52,98,175.1,46.21,2.1,17.81,65.27,13.51,18.5204,73.8567
Pune,2025-06-23 07:04:52,57,112.3,34.41,1.69,37.81,125.69,46.66,18.5204,73.8567
Pune,2025-06-28 18:04:52,67,69.75,80.22,1.49,64.99,72.98,156.99,18.5204,73.8567
Pune,2025-06-26 04:04:52,74,90.39,77.71,0.46,173.95,34.2,133.18,18.5204,73.8567
Pune,2025-06-28 08:04:52,101,42.79,146.8,0.67,29.79,76.1,94.27,18.5204,73.8567
Pune,2025-06-27 05:04:52,263,243.18,309.83,1.14,41.04,71.04,116.43,18.5204,73.8567
Pune,2025-06-26 05:04:52,142,209.26,77.74,1.91,165.02,58.58,80.31,18.5204,73.8567
Pune,2025-06-23 17:04:52,214,211.27,185.52,0.48,55.23,63.87,32.02,18.5204,73.8567
Pune,2025-06-29 20:04:52,188,228.09,183.45,1.31,19.29,87.11,81.09,18.5204,73.8567
Pune,2025-06-28 16:04:52,272,184.11,321.72,0.64,60.68,13.83,80.47,18.5204,73.8567
Pune,2025-06-29 18:04:52,137,230.1,29.95,0.54,72.99,141.63,157.38,18.5204,73.8567
Pune,2025-06-29 01:04:52,157,131.18,164.99,1.47,159.36,111.43,106.35,18.5204,73.8567
Pune,2025-06-29 19:04:52,163,92.8,260.03,2.2,115.35,142.53,107.89,18.5204,73.8567
Pune,2025-06-29 17:04:52,124,107.11,175.41,0.33,140.49,94.96,105.03,18.5204,73.8567
Pune,2025-06-27 09:04:52,233,169.89,330.95,1.64,100.72,50.62,63.4,18.5204,73.8567
Pune,2025-06-29 05:04:52,165,159.66,168.07,0.75,85.98,45.44,121.35,18.5204,73.8567
Pune,2025-06-23 23:04:52,157,24.58,278.95,0.48,174.38,12.83,153.75,18.5204,73.8567
Pune,2025-06-29 06:04:52,167,278.66,39.82,1.06,135.0,15.99,41.61,18.5204,73.8567
Pune,2025-06-28 19:04:52,196,33.89,344.36,1.71,194.56,119.54,57.23,18.5204,73.8567
Pune,2025-06-27 15:04:52,215,259.92,156.84,1.69,18.87,10.37,53.7,18.5204,73.8567
Pune,2025-06-24 06:04:52,277,286.01,251.39,0.94,183.13,15.42,176.57,18.5204,73.8567
Pune,2025-06-27 08:04:52,258,181.44,334.03,0.12,40.44,53.78,168.05,18.5204,73.8567
Pune,2025-06-28 01:04:52,124,73.59,210.52,0.87,122.75,59.58,175.34,18.5204,73.8567
Pune,2025-06-27 20:04:52,220,70.41,338.39,1.96,50.09,44.98,115.96,18.5204,73.8567
Pune,2025-06-27 08:04:52,152,17.42,283.51,0.8,46.31,91.21,136.11,18.5204,73.8567
Pune,2025-06-24 21:04:52,246,254.7,198.99,1.58,40.47,104.73,172.96,18.5204,73.8567
Pune,2025-06-25 09:04:52,291,199.79,392.74,1.73,85.99,92.95,47.88,18.5204,73.8567
Pune,2025-06-25 02:04:52,175,206.3,130.16,2.31,185.21,73.95,172.93,18.5204,73.8567
Pune,2025-06-28 02:04:52,170,235.31,70.12,1.53,86.38,32.38,26.36,18.5204,73.8567
Pune,2025-06-29 15:04:52,130,133.87,164.12,0.6,63.32,65.86,35.65,18.5204,73.8567
Pune,2025-06-28 18:04:52,270,277.36,284.55,2.28,29.91,93.27,84.98,18.5204,73.8567
Pune,2025-06-23 09:04:52,155,67.41,272.4,1.83,160.58,137.15,116.85,18.5204,73.8567
Pune,2025-06-25 01:04:52,84,111.74,63.68,2.37,76.42,5.27,86.92,18.5204,73.8567
Pune,2025-06-28 13:04:52,177,120.62,246.82,2.44,172.18,106.29,81.91,18.5204,73.8567
Pune,2025-06-29 02:04:52,134,209.88,82.28,2.34,83.3,123.55,136.74,18.5204,73.8567
Pune,2025-06-23 07:04:52,120,30.71,219.74,2.18,172.14,4.37,126.35,18.5204,73.8567
Pune,2025-06-25 10:04:52,162,139.88,207.01,0.4,90.62,82.53,140.14,18.5204,73.8567
Pune,2025-06-24 13:04:52,18,25.7,26.01,0.54,64.14,117.77,158.5,18.5204,73.8567
Pune,2025-06-28 02:04:52,118,117.81,155.02,1.74,16.23,119.85,102.16,18.5204,73.8567
Pune,2025-06-28 08:04:52,164,20.65,312.79,0.29,47.21,120.43,147.89,18.5204,73.8567
Pune,2025-06-26 09:04:52,172,134.03,211.45,0.63,185.59,102.0,43.81,18.5204,73.8567
Pune,2025-06-25 22:04:52,98,146.35,57.22,0.75,131.24,95.08,173.12,18.5204,73.8567
Pune,2025-06-24 20:04:52,288,233.0,305.79,1.12,93.08,20.99,32.97,18.5204,73.8567
Pune,2025-06-29 05:04:52,240,295.92,153.25,0.68,92.76,95.86,11.89,18.5204,73.8567
Pune,2025-06-28 00:04:52,167,110.26,231.87,1.17,29.28,25.66,39.62,18.5204,73.8567
Pune,2025-06-28 19:04:52,73,18.78,139.32,1.59,15.41,11.37,63.09,18.5204,73.8567
Pune,2025-06-28 19:04:52,286,227.3,380.98,0.89,129.54,12.69,49.24,18.5204,73.8567
Pune,2025-06-26 23:04:52,254,281.8,208.89,2.28,199.05,7.78,123.09,18.5204,73.8567
Pune,2025-06-23 05:04:52,219,109.85,352.89,1.45,159.38,92.46,156.61,18.5204,73.8567
Pune,2025-06-23 16:04:52,172,136.22,231.33,2.19,41.2,8.22,72.4,18.5204,73.8567
Pune,2025-06-27 22:04:52,283,260.69,283.34,0.5,53.39,34.22,58.11,18.5204,73.8567
Pune,2025-06-24 16:04:52,207,203.3,201.1,0.8,84.62,27.1,22.67,18.5204,73.8567
Pune,2025-06-26 19:04:52,253,262.97,248.33,2.33,170.7,104.53,53.36,18.5204,73.8567
Pune,2025-06-28 02:04:52,110,11.56,226.79,2.06,158.67,59.38,93.7,18.5204,73.8567
Pune,2025-06-25 02:04:52,157,251.89,66.39,0.63,198.58,142.51,134.47,18.5204,73.8567
Pune,2025-06-25 02:04:52,293,205.11,382.38,0.92,116.03,101.58,137.35,18.5204,73.8567
Pune,2025-06-24 01:04:52,300,279.41,341.42,1.17,53.67,34.18,81.65,18.5204,73.8567
Pune,2025-06-24 09:04:52,220,229.21,234.82,1.73,106.81,142.99,64.13,18.5204,73.8567
Pune,2025-06-24 04:04:52,16,34.29,29.05,0.62,149.19,44.11,102.65,18.5204,73.8567
Pune,2025-06-29 04:04:52,248,184.31,342.57,1.37,100.09,27.87,98.9,18.5204,73.8567
Pune,2025-06-24 20:04:52,79,113.31,76.58,0.24,187.03,73.5,165.34,18.5204,73.8567
Pune,2025-06-29 13:04:52,140,24.19,247.3,2.04,191.01,147.98,173.66,18.5204,73.8567
Pune,2025-06-24 14:04:52,48,85.39,49.48,1.07,85.69,114.77,61.84,18.5204,73.8567
Pune,2025-06-30 02:04:52,128,67.65,195.88,0.57,150.47,46.19,147.02,18.5204,73.8567
Pune,2025-06-30 04:04:52,239,220.61,283.13,1.1,186.92,132.08,127.0,18.5204,73.8567
Pune,2025-06-30 03:04:52,219,258.73,199.56,1.91,135.82,35.05,109.18,18.5204,73.8567
Pune,2025-06-23 17:04:52,213,208.63,182.7,0.36,139.88,79.39,20.69,18.5204,73.8567
Pune,2025-06-23 13:04:52,188,181.26,168.43,0.72,79.68,123.55,129.67,18.5204,73.8567
Pune,2025-06-23 08:04:52,123,111.86,154.85,0.12,12.86,87.59,26.49,18.5204,73.8567
Pune,2025-06-24 04:04:52,215,254.66,180.49,0.6,21.21,141.93,11.16,18.5204,73.8567
Pune,2025-06-25 14:04:52,190,299.58,77.66,0.75,11.6,72.61,138.23,18.5204,73.8567
Pune,2025-06-23 18:04:52,95,85.76,130.13,1.56,128.08,44.89,130.48,18.5204,73.8567
Pune,2025-06-27 13:04:52,35,68.04,32.25,0.42,166.07,30.25,144.02,18.5204,73.8567
Pune,2025-06-25 23:04:52,92,138.98,41.23,1.0,88.74,11.11,30.69,18.5204,73.8567
Pune,2025-06-24 18:04:52,75,86.26,28.34,2.34,57.0,71.58,6.23,18.5204,73.8567
Pune,2025-06-24 16:04:52,271,191.36,319.61,2.44,7.24,11.31,17.06,18.5204,73.8567
Pune,2025-06-23 06:04:52,187,215.04,141.11,0.63,31.89,5.16,108.57,18.5204,73.8567
Pune,2025-06-27 13:04:52,192,52.6,305.67,1.96,84.86,113.03,57.29,18.5204,73.8567
Pune,2025-06-29 00:04:52,223,245.97,214.33,2.41,134.14,2.8,114.66,18.5204,73.8567
Pune,2025-06-28 14:04:52,323,286.53,386.53,1.56,115.64,115.92,62.73,18.5204,73.8567
Pune,2025-06-26 05:04:52,256,175.8,363.59,0.45,163.43,79.07,33.31,18.5204,73.8567
Pune,2025-06-23 10:04:52,131,183.44,67.19,2.19,41.69,130.92,163.71,18.5204,73.8567
Pune,2025-06-29 16:04:52,131,109.13,139.64,2.33,83.79,85.13,153.05,18.5204,73.8567
Pune,2025-06-30 02:04:52,171,217.58,146.24,0.63,188.5,60.81,37.31,18.5204,73.8567
Pune,2025-06-28 05:04:52,193,87.11,298.62,0.78,99.05,90.39,142.82,18.5204,73.8567
Pune,2025-06-25 19:04:52,314,205.1,390.41,1.56,85.68,132.86,151.64,18.5204,73.8567
Pune,2025-06-23 11:04:52,181,178.09,206.23,2.19,78.36,59.15,50.58,18.5204,73.8567
Pune,2025-06-26 02:04:52,217,91.67,370.85,0.47,171.35,84.09,139.32,18.5204,73.8567
Pune,2025-06-27 07:04:52,264,167.04,348.1,1.44,126.49,76.59,36.07,18.5204,73.8567
Pune,2025-06-24 17:04:52,147,191.12,141.41,1.27,144.4,81.55,66.61,18.5204,73.8567
Pune,2025-06-27 13:04:52,281,154.9,368.95,0.77,74.65,49.48,21.83,18.5204,73.8567
Pune,2025-06-29 05:04:52,278,218.85,359.64,1.88,114.38,106.31,137.28,18.5204,73.8567
Pune,2025-06-23 11:04:52,182,101.13,255.12,2.15,59.52,44.1,131.22,18.5204,73.8567
Pune,2025-06-24 03:04:52,221,122.18,326.89,1.13,77.0,73.88,102.96,18.5204,73.8567
Pune,2025-06-29 21:04:52,178,216.43,111.05,0.18,108.42,146.06,10.31,18.5204,73.8567
Pune,2025-06-29 04:04:52,188,96.63,306.71,0.93,108.48,139.7,104.69,18.5204,73.8567
Pune,2025-06-26 06:04:52,249,210.51,264.88,1.34,56.98,98.25,21.53,18.5204,73.8567
Pune,2025-06-28 21:04:52,144,94.43,156.7,2.06,49.23,5.89,9.76,18.5204,73.8567
Pune,2025-06-24 05:04:52,221,116.97,332.34,1.57,38.68,10.31,63.9,18.5204,73.8567
Pune,2025-06-24 07:04:52,39,34.01,21.04,0.2,35.66,26.08,175.97,18.5204,73.8567
Pune,2025-06-30 03:04:52,90,34.28,126.9,0.98,162.88,41.79,13.25,18.5204,73.8567
Pune,2025-06-24 17:04:52,333,258.02,378.25,2.46,98.06,144.56,175.21,18.5204,73.8567
Pune,2025-06-25 22:04:52,238,123.96,355.14,1.8,147.45,19.17,16.47,18.5204,73.8567
Pune,2025-06-25 00:04:52,234,293.67,176.21,0.59,182.29,112.74,33.82,18.5204,73.8567
Pune,2025-06-27 23:04:52,226,66.1,388.16,2.43,23.49,26.79,118.81,18.5204,73.8567
Pune,2025-06-24 06:04:52,204,91.17,322.43,1.0,195.06,133.99,162.81,18.5204,73.8567
Pune,2025-06-27 14:04:52,131,174.26,89.18,1.98,36.55,81.73,24.57,18.5204,73.8567
Pune,2025-06-27 02:04:52,221,145.49,322.73,2.31,39.26,50.64,47.9,18.5204,73.8567
Pune,2025-06-27 22:04:52,236,103.0,359.66,1.59,38.73,30.66,27.02,18.5204,73.8567
Pune,2025-06-24 00:04:52,300,292.7,335.61,0.48,43.43,132.6,107.79,18.5204,73.8567
Pune,2025-06-24 21:04:52,200,90.55,331.69,1.12,13.84,41.47,31.31,18.5204,73.8567
Pune,2025-06-27 21:04:52,153,204.34,113.12,0.72,60.78,75.47,86.34,18.5204,73.8567
Pune,2025-06-27 17:04:52,243,162.06,348.95,0.62,104.01,43.96,42.51,18.5204,73.8567
Pune,2025-06-24 12:04:52,155,205.42,127.61,0.52,89.37,41.58,135.02,18.5204,73.8567
Pune,2025-06-23 23:04:52,74,156.13,29.45,1.61,104.83,119.87,155.21,18.5204,73.8567
Pune,2025-06-26 02:04:52,230,122.83,300.71,2.3,164.46,43.3,127.37,18.5204,73.8567
Pune,2025-06-26 01:04:52,129,242.84,55.66,0.77,176.64,14.76,11.63,18.5204,73.8567
Pune,2025-06-23 06:04:52,147,147.01,118.84,2.26,53.04,25.57,88.58,18.5204,73.8567
Pune,2025-06-29 12:04:52,245,109.37,377.31,2.1,111.47,69.66,157.69,18.5204,73.8567
Pune,2025-06-24 10:04:52,133,148.4,101.68,1.11,193.63,127.75,143.67,18.5204,73.8567
Pune,2025-06-26 19:04:52,231,142.67,283.08,1.89,61.12,103.37,141.32,18.5204,73.8567
Pune,2025-06-24 23:04:52,254,266.78,214.21,1.17,17.99,136.5,8.5,18.5204,73.8567
Pune,2025-06-24 02:04:52,244,279.39,237.45,2.06,90.65,99.5,115.54,18.5204,73.8567
Pune,2025-06-23 07:04:52,207,291.71,99.76,0.39,132.54,61.15,145.88,18.5204,73.8567
Pune,2025-06-24 23:04:52,147,198.56,64.11,0.31,106.54,72.99,62.01,18.5204,73.8567
Pune,2025-06-26 14:04:52,181,127.91,223.09,0.16,110.86,8.17,79.02,18.5204,73.8567
Pune,2025-06-27 21:04:52,306,284.53,355.2,2.36,97.59,86.09,173.9,18.5204,73.8567
Pune,2025-06-28 14:04:52,211,176.78,277.22,0.68,173.67,18.57,52.96,18.5204,73.8567
Pune,2025-06-25 15:04:52,214,165.43,233.4,0.12,43.96,35.28,145.47,18.5204,73.8567
Pune,2025-06-28 20:04:52,195,277.24,127.51,2.21,188.41,142.42,77.73,18.5204,73.8567
Pune,2025-06-25 13:04:52,253,218.88,266.83,1.74,172.34,146.97,14.02,18.5204,73.8567
Pune,2025-06-28 13:04:52,56,45.79,91.67,0.91,108.47,54.31,117.48,18.5204,73.8567
Pune,2025-06-27 09:04:52,140,133.38,147.57,0.55,66.49,49.12,110.89,18.5204,73.8567
Pune,2025-06-23 20:04:52,275,204.92,354.6,0.92,94.15,62.64,28.04,18.5204,73.8567
Pune,2025-06-24 06:04:52,206,113.62,282.35,1.31,71.69,33.03,28.25,18.5204,73.8567
Pune,2025-06-25 18:04:52,187,48.16,354.57,0.87,135.02,4.52,76.38,18.5204,73.8567
Pune,2025-06-23 09:04:52,112,164.02,39.92,1.72,65.94,134.21,12.43,18.5204,73.8567
Pune,2025-06-23 05:04:52,221,270.03,142.13,1.46,93.36,53.76,91.38,18.5204,73.8567
Pune,2025-06-24 18:04:52,123,239.71,28.49,2.09,54.83,48.49,66.26,18.5204,73.8567
Pune,2025-06-25 06:04:52,267,222.22,275.78,1.35,53.29,54.46,51.31,18.5204,73.8567
Pune,2025-06-26 09:04:52,156,30.61,298.32,0.78,133.52,75.46,134.48,18.5204,73.8567
Pune,2025-06-25 06:04:52,225,47.47,382.68,2.13,18.71,80.87,31.52,18.5204,73.8567
Pune,2025-06-24 23:04:52,254,283.22,218.96,0.51,14.82,65.3,108.02,18.5204,73.8567
Pune,2025-06-29 11:04:52,231,251.84,223.66,0.33,85.33,69.85,159.08,18.5204,73.8567
Pune,2025-06-27 23:04:52,235,201.63,230.67,0.69,102.52,118.21,106.31,18.5204,73.8567
Pune,2025-06-24 13:04:52,185,260.69,99.37,1.71,166.72,59.19,23.89,18.5204,73.8567
Pune,2025-06-29 22:04:52,225,232.01,194.15,1.58,36.62,53.95,86.08,18.5204,73.8567
Pune,2025-06-28 22:04:52,174,33.27,316.03,2.4,192.5,109.28,57.78,18.5204,73.8567
Pune,2025-06-28 00:04:52,223,158.06,308.66,1.7,75.27,126.04,131.44,18.5204,73.8567
Pune,2025-06-24 19:04:52,108,150.69,65.66,0.78,63.82,3.98,64.95,18.5204,73.8567
Pune,2025-06-28 22:04:52,224,67.33,373.3,1.15,142.99,60.41,21.24,18.5204,73.8567
Pune,2025-06-24 00:04:52,15,35.1,23.98,0.31,195.08,118.82,41.63,18.5204,73.8567
Pune,2025-06-25 00:04:52,228,282.32,204.66,0.87,112.42,96.69,80.67,18.5204,73.8567
Pune,2025-06-26 08:04:52,216,90.76,334.41,1.86,39.93,106.18,65.61,18.5204,73.8567
Pune,2025-06-30 03:04:52,261,180.49,363.55,0.58,155.14,98.86,7.99,18.5204,73.8567
Pune,2025-06-24 05:04:52,214,98.2,321.75,0.18,196.88,20.46,54.2,18.5204,73.8567
Pune,2025-06-30 02:04:52,189,217.26,148.55,2.16,146.12,52.34,95.43,18.5204,73.8567
Pune,2025-06-25 14:04:52,155,225.13,46.87,2.07,141.1,90.74,152.14,18.5204,73.8567
Pune,2025-06-24 18:04:52,151,236.82,84.03,1.8,34.48,71.85,78.25,18.5204,73.8567
Pune,2025-06-26 05:04:52,105,28.47,169.26,1.62,164.82,30.83,86.2,18.5204,73.8567
Pune,2025-06-25 11:04:52,84,95.98,43.13,1.6,40.46,144.43,6.84,18.5204,73.8567
Pune,2025-06-29 13:04:52,116,48.48,191.02,1.01,39.91,15.44,56.46,18.5204,73.8567
Pune,2025-06-28 17:04:52,201,195.62,174.18,0.56,77.61,86.5,106.57,18.5204,73.8567
Pune,2025-06-28 02:04:52,150,195.56,67.47,1.58,137.18,131.64,113.97,18.5204,73.8567
Pune,2025-06-26 02:04:52,129,98.94,177.53,0.23,101.11,64.47,77.62,18.5204,73.8567
Pune,2025-06-26 06:04:52,142,253.86,35.69,1.65,102.28,28.9,156.26,18.5204,73.8567
Pune,2025-06-26 06:04:52,279,198.94,367.7,0.79,153.98,40.24,20.67,18.5204,73.8567
Pune,2025-06-26 09:04:52,290,232.87,329.97,1.99,186.15,44.41,124.23,18.5204,73.8567
Pune,2025-06-28 03:04:52,182,30.38,307.78,0.72,158.92,123.04,118.56,18.5204,73.8567
Pune,2025-06-25 23:04:52,181,224.96,122.83,2.38,170.33,94.4,135.54,18.5204,73.8567
Pune,2025-06-25 13:04:52,317,229.43,372.59,1.28,21.37,61.44,82.1,18.5204,73.8567
Pune,2025-06-25 21:04:52,84,71.74,79.1,0.91,12.34,35.09,30.09,18.5204,73.8567
Pune,2025-06-28 21:04:52,196,282.15,86.33,0.25,104.2,23.58,167.25,18.5204,73.8567
Pune,2025-06-26 09:04:52,189,137.23,259.98,2.24,137.98,12.04,64.34,18.5204,73.8567
Pune,2025-06-30 04:04:52,69,42.59,79.04,2.44,163.2,28.71,131.9,18.5204,73.8567
Pune,2025-06-25 02:04:52,251,226.59,297.47,0.91,19.27,40.21,134.06,18.5204,73.8567
Pune,2025-06-26 23:04:52,199,77.51,325.79,2.37,76.02,122.38,166.33,18.5204,73.8567
Pune,2025-06-27 22:04:52,308,247.64,385.5,0.23,58.18,103.87,93.53,18.5204,73.8567
Pune,2025-06-23 12:04:52,224,225.6,251.55,2.44,131.22,81.31,169.63,18.5204,73.8567
Pune,2025-06-26 09:04:52,202,128.89,275.04,2.47,94.44,122.45,147.52,18.5204,73.8567
Pune,2025-06-26 08:04:52,303,228.63,346.09,2.34,156.69,147.45,109.38,18.5204,73.8567
Pune,2025-06-29 07:04:52,137,168.13,69.47,1.25,71.62,133.51,113.4,18.5204,73.8567
Pune,2025-06-23 20:04:52,131,101.94,140.11,1.67,176.38,96.07,89.61,18.5204,73.8567
Pune,2025-06-23 21:04:52,126,109.02,180.94,0.31,35.22,27.96,76.88,18.5204,73.8567
Pune,2025-06-26 11:04:52,61,20.13,64.23,1.74,41.26,99.67,171.84,18.5204,73.8567
Pune,2025-06-23 06:04:52,101,106.65,85.1,1.5,190.73,146.67,91.36,18.5204,73.8567
Pune,2025-06-24 18:04:52,294,181.23,371.4,1.23,41.99,112.23,99.33,18.5204,73.8567
Pune,2025-06-28 07:04:52,163,75.88,288.04,0.21,12.96,90.21,105.48,18.5204,73.8567
Pune,2025-06-25 19:04:52,161,17.17,307.32,0.57,163.15,140.75,169.87,18.5204,73.8567
Pune,2025-06-25 16:04:52,149,285.73,26.83,1.05,161.13,90.12,14.74,18.5204,73.8567
Pune,2025-06-25 05:04:52,88,53.64,153.6,0.84,75.19,72.2,58.03,18.5204,73.8567
Pune,2025-06-29 00:04:52,172,100.26,230.58,2.17,97.63,4.64,115.67,18.5204,73.8567
Pune,2025-06-23 19:04:52,59,31.44,122.88,1.73,47.41,144.82,153.57,18.5204,73.8567
Pune,2025-06-24 03:04:52,245,257.35,256.14,2.19,115.04,24.05,37.62,18.5204,73.8567
Pune,2025-06-27 22:04:52,192,162.6,255.35,1.93,93.21,128.33,81.71,18.5204,73.8567
Pune,2025-06-27 04:04:52,211,75.07,351.2,1.11,76.54,13.3,130.12,18.5204,73.8567
Pune,2025-06-28 14:04:52,72,63.26,62.4,2.08,21.49,55.21,163.77,18.5204,73.8567
Pune,2025-06-24 17:04:52,91,136.36,73.79,0.77,147.28,144.59,31.85,18.5204,73.8567
Pune,2025-06-27 17:04:52,96,109.58,106.42,1.27,158.01,62.12,93.29,18.5204,73.8567
Pune,2025-06-29 08:04:52,244,223.17,270.58,0.51,64.57,10.32,56.7,18.5204,73.8567
Pune,2025-06-24 15:04:52,184,278.74,87.85,1.79,141.34,149.39,115.87,18.5204,73.8567
Pune,2025-06-27 22:04:52,234,103.47,389.66,1.48,148.94,143.39,32.93,18.5204,73.8567
Pune,2025-06-26 13:04:52,120,68.22,152.53,0.4,153.19,17.98,59.63,18.5204,73.8567
Pune,2025-06-29 08:04:52,210,159.57,229.52,0.55,157.12,122.04,22.09,18.5204,73.8567
Pune,2025-06-25 02:04:52,263,200.71,337.61,2.08,176.0,115.91,153.5,18.5204,73.8567
Pune,2025-06-29 09:04:52,317,285.36,341.13,1.55,164.1,14.81,74.62,18.5204,73.8567
Pune,2025-06-23 18:04:52,267,295.67,272.29,1.65,34.67,71.71,145.46,18.5204,73.8567
Pune,2025-06-26 10:04:52,259,188.63,317.06,1.28,152.34,30.17,103.39,18.5204,73.8567
Pune,2025-06-24 10:04:52,125,61.16,157.4,2.39,46.28,58.6,54.71,18.5204,73.8567
