Order_ID,Order_Time,Area,Restaurant,Estimated_Delivery_Time_min,Actual_Delivery_Time_min,Delay_Minutes,Weather,Time_of_Day
ORD03238,2025-01-23 11:30:00,Midtown,Restaurant_21,37,37,0,Rain,Morning
ORD03239,2025-01-23 11:40:00,Industrial Zone,Restaurant_22,30,33,3,Clear,Morning
ORD03240,2025-01-23 11:50:00,Suburb-East,Restaurant_21,48,45,-3,Fog,Morning
ORD03241,2025-01-23 12:00:00,Uptown,Restaurant_44,43,47,4,Storm,Morning
ORD03242,2025-01-23 12:10:00,Downtown,Restaurant_50,43,54,11,Rain,Morning
ORD03243,2025-01-23 12:20:00,Uptown,Restaurant_30,28,39,11,Clear,Morning
ORD03244,2025-01-23 12:30:00,Industrial Zone,Restaurant_39,43,64,21,Clear,Morning
ORD03245,2025-01-23 12:40:00,Suburb-East,Restaurant_20,33,42,9,Clear,Morning
ORD03246,2025-01-23 12:50:00,Industrial Zone,Restaurant_24,40,45,5,Clear,Morning
ORD03247,2025-01-23 13:00:00,Suburb-East,Restaurant_23,28,23,-5,Clear,Afternoon
ORD03248,2025-01-23 13:10:00,Suburb-West,Restaurant_7,30,43,13,Cloudy,Afternoon
ORD03249,2025-01-23 13:20:00,Suburb-East,Restaurant_9,32,35,3,Fog,Afternoon
ORD03250,2025-01-23 13:30:00,Midtown,Restaurant_1,48,61,13,Rain,Afternoon
ORD03251,2025-01-23 13:40:00,Industrial Zone,Restaurant_26,40,40,0,Rain,Afternoon
ORD03252,2025-01-23 13:50:00,Downtown,Restaurant_38,29,46,17,Clear,Afternoon
ORD03253,2025-01-23 14:00:00,Suburb-West,Restaurant_38,45,53,8,Cloudy,Afternoon
ORD03254,2025-01-23 14:10:00,Midtown,Restaurant_44,46,60,14,Clear,Afternoon
ORD03255,2025-01-23 14:20:00,Uptown,Restaurant_22,34,42,8,Clear,Afternoon
ORD03256,2025-01-23 14:30:00,Industrial Zone,Restaurant_44,47,43,-4,Clear,Afternoon
ORD03257,2025-01-23 14:40:00,University Area,Restaurant_10,37,38,1,Cloudy,Afternoon
ORD03258,2025-01-23 14:50:00,University Area,Restaurant_6,38,33,-5,Cloudy,Afternoon
ORD03259,2025-01-23 15:00:00,Downtown,Restaurant_17,31,37,6,Clear,Afternoon
ORD03260,2025-01-23 15:10:00,Suburb-East,Restaurant_50,44,39,-5,Cloudy,Afternoon
ORD03261,2025-01-23 15:20:00,Downtown,Restaurant_38,30,37,7,Clear,Afternoon
ORD03262,2025-01-23 15:30:00,University Area,Restaurant_24,31,26,-5,Clear,Afternoon
ORD03263,2025-01-23 15:40:00,Uptown,Restaurant_10,29,42,13,Storm,Afternoon
ORD03264,2025-01-23 15:50:00,Suburb-West,Restaurant_8,45,40,-5,Cloudy,Afternoon
ORD03265,2025-01-23 16:00:00,Suburb-West,Restaurant_21,42,38,-4,Rain,Afternoon
ORD03266,2025-01-23 16:10:00,Industrial Zone,Restaurant_6,47,65,18,Rain,Afternoon
ORD03267,2025-01-23 16:20:00,Suburb-West,Restaurant_21,36,44,8,Storm,Afternoon
ORD03268,2025-01-23 16:30:00,Industrial Zone,Restaurant_39,30,43,13,Fog,Afternoon
ORD03269,2025-01-23 16:40:00,Industrial Zone,Restaurant_24,25,20,-5,Cloudy,Afternoon
ORD03270,2025-01-23 16:50:00,Industrial Zone,Restaurant_33,28,42,14,Rain,Afternoon
ORD03271,2025-01-23 17:00:00,University Area,Restaurant_18,43,46,3,Cloudy,Afternoon
ORD03272,2025-01-23 17:10:00,University Area,Restaurant_28,36,42,6,Cloudy,Afternoon
ORD03273,2025-01-23 17:20:00,Suburb-East,Restaurant_32,39,58,19,Clear,Afternoon
ORD03274,2025-01-23 17:30:00,Midtown,Restaurant_12,27,22,-5,Storm,Afternoon
ORD03275,2025-01-23 17:40:00,Industrial Zone,Restaurant_48,47,61,14,Clear,Afternoon
ORD03276,2025-01-23 17:50:00,Industrial Zone,Restaurant_42,44,52,8,Clear,Afternoon
ORD03277,2025-01-23 18:00:00,Midtown,Restaurant_27,32,34,2,Rain,Afternoon
ORD03278,2025-01-23 18:10:00,Downtown,Restaurant_10,35,30,-5,Clear,Afternoon
ORD03279,2025-01-23 18:20:00,Industrial Zone,Restaurant_46,40,42,2,Rain,Afternoon
ORD03280,2025-01-23 18:30:00,Suburb-East,Restaurant_42,33,30,-3,Cloudy,Afternoon
ORD03281,2025-01-23 18:40:00,Suburb-West,Restaurant_32,27,43,16,Clear,Afternoon
ORD03282,2025-01-23 18:50:00,Suburb-West,Restaurant_42,29,34,5,Clear,Afternoon
ORD03283,2025-01-23 19:00:00,Uptown,Restaurant_26,44,43,-1,Cloudy,Evening
ORD03284,2025-01-23 19:10:00,Uptown,Restaurant_25,38,33,-5,Clear,Evening
ORD03285,2025-01-23 19:20:00,Suburb-West,Restaurant_11,39,39,0,Clear,Evening
ORD03286,2025-01-23 19:30:00,Suburb-West,Restaurant_23,30,47,17,Clear,Evening
ORD03287,2025-01-23 19:40:00,University Area,Restaurant_34,28,34,6,Rain,Evening
ORD03288,2025-01-23 19:50:00,Suburb-East,Restaurant_40,32,35,3,Rain,Evening
ORD03289,2025-01-23 20:00:00,Midtown,Restaurant_23,43,64,21,Storm,Evening
ORD03290,2025-01-23 20:10:00,Uptown,Restaurant_29,29,29,0,Clear,Evening
ORD03291,2025-01-23 20:20:00,University Area,Restaurant_31,37,34,-3,Storm,Evening
ORD03292,2025-01-23 20:30:00,University Area,Restaurant_7,40,49,9,Rain,Evening
ORD03293,2025-01-23 20:40:00,Midtown,Restaurant_40,25,34,9,Clear,Evening
ORD03294,2025-01-23 20:50:00,University Area,Restaurant_33,37,37,0,Rain,Evening
ORD03295,2025-01-23 21:00:00,Suburb-East,Restaurant_21,46,44,-2,Fog,Evening
ORD03296,2025-01-23 21:10:00,Suburb-West,Restaurant_2,35,54,19,Rain,Evening
ORD03297,2025-01-23 21:20:00,Industrial Zone,Restaurant_18,45,45,0,Clear,Evening
ORD03298,2025-01-23 21:30:00,Midtown,Restaurant_47,32,27,-5,Clear,Evening
ORD03299,2025-01-23 21:40:00,Suburb-West,Restaurant_33,49,55,6,Clear,Evening
ORD03300,2025-01-23 21:50:00,Suburb-West,Restaurant_37,32,45,13,Clear,Evening
ORD03301,2025-01-23 22:00:00,Downtown,Restaurant_34,48,51,3,Rain,Evening
ORD03302,2025-01-23 22:10:00,Midtown,Restaurant_20,38,48,10,Clear,Evening
ORD03303,2025-01-23 22:20:00,University Area,Restaurant_35,37,32,-5,Fog,Evening
ORD03304,2025-01-23 22:30:00,Industrial Zone,Restaurant_50,27,38,11,Clear,Evening
ORD03305,2025-01-23 22:40:00,Midtown,Restaurant_18,28,24,-4,Clear,Evening
ORD03306,2025-01-23 22:50:00,University Area,Restaurant_46,44,52,8,Rain,Evening
ORD03307,2025-01-23 23:00:00,Suburb-West,Restaurant_24,39,51,12,Clear,Evening
ORD03308,2025-01-23 23:10:00,Industrial Zone,Restaurant_8,39,44,5,Cloudy,Evening
ORD03309,2025-01-23 23:20:00,University Area,Restaurant_30,45,40,-5,Clear,Evening
ORD03310,2025-01-23 23:30:00,Suburb-East,Restaurant_44,37,32,-5,Clear,Evening
ORD03311,2025-01-23 23:40:00,University Area,Restaurant_10,33,53,20,Storm,Evening
ORD03312,2025-01-23 23:50:00,Downtown,Restaurant_23,49,47,-2,Rain,Evening
ORD03313,2025-01-24 00:00:00,Suburb-West,Restaurant_49,34,46,12,Clear,Night
ORD03314,2025-01-24 00:10:00,University Area,Restaurant_11,36,42,6,Clear,Night
ORD03315,2025-01-24 00:20:00,Uptown,Restaurant_2,38,33,-5,Fog,Night
ORD03316,2025-01-24 00:30:00,Uptown,Restaurant_26,25,25,0,Cloudy,Night
ORD03317,2025-01-24 00:40:00,Downtown,Restaurant_36,38,59,21,Cloudy,Night
ORD03318,2025-01-24 00:50:00,Suburb-East,Restaurant_33,38,77,39,Clear,Night
ORD03319,2025-01-24 01:00:00,Suburb-West,Restaurant_47,32,33,1,Cloudy,Night
ORD03320,2025-01-24 01:10:00,Midtown,Restaurant_13,40,41,1,Clear,Night
ORD03321,2025-01-24 01:20:00,Downtown,Restaurant_40,38,33,-5,Clear,Night
ORD03322,2025-01-24 01:30:00,Suburb-East,Restaurant_25,25,20,-5,Storm,Night
ORD03323,2025-01-24 01:40:00,Midtown,Restaurant_4,40,37,-3,Clear,Night
ORD03324,2025-01-24 01:50:00,Uptown,Restaurant_42,42,42,0,Clear,Night
ORD03325,2025-01-24 02:00:00,Uptown,Restaurant_19,31,35,4,Clear,Night
ORD03326,2025-01-24 02:10:00,Midtown,Restaurant_18,39,50,11,Clear,Night
ORD03327,2025-01-24 02:20:00,Downtown,Restaurant_37,48,55,7,Fog,Night
ORD03328,2025-01-24 02:30:00,Uptown,Restaurant_30,41,53,12,Rain,Night
ORD03329,2025-01-24 02:40:00,Suburb-West,Restaurant_19,43,42,-1,Clear,Night
ORD03330,2025-01-24 02:50:00,Industrial Zone,Restaurant_23,47,51,4,Rain,Night
ORD03331,2025-01-24 03:00:00,University Area,Restaurant_16,37,38,1,Cloudy,Night
ORD03332,2025-01-24 03:10:00,Midtown,Restaurant_1,33,28,-5,Storm,Night
ORD03333,2025-01-24 03:20:00,Midtown,Restaurant_12,48,43,-5,Clear,Night
ORD03334,2025-01-24 03:30:00,Uptown,Restaurant_24,48,47,-1,Cloudy,Night
ORD03335,2025-01-24 03:40:00,Downtown,Restaurant_34,39,34,-5,Fog,Night
ORD03336,2025-01-24 03:50:00,Suburb-West,Restaurant_8,49,44,-5,Clear,Night
ORD03337,2025-01-24 04:00:00,Downtown,Restaurant_18,27,37,10,Clear,Night
ORD03338,2025-01-24 04:10:00,Suburb-East,Restaurant_48,48,54,6,Clear,Night
ORD03339,2025-01-24 04:20:00,Suburb-East,Restaurant_5,25,30,5,Fog,Night
ORD03340,2025-01-24 04:30:00,Industrial Zone,Restaurant_26,40,56,16,Clear,Night
ORD03341,2025-01-24 04:40:00,Uptown,Restaurant_30,32,30,-2,Rain,Night
ORD03342,2025-01-24 04:50:00,Uptown,Restaurant_13,47,58,11,Clear,Night
ORD03343,2025-01-24 05:00:00,Uptown,Restaurant_19,37,34,-3,Cloudy,Night
ORD03344,2025-01-24 05:10:00,Industrial Zone,Restaurant_29,32,39,7,Clear,Night
ORD03345,2025-01-24 05:20:00,Suburb-East,Restaurant_3,41,47,6,Cloudy,Night
ORD03346,2025-01-24 05:30:00,Downtown,Restaurant_26,46,53,7,Cloudy,Night
ORD03347,2025-01-24 05:40:00,Industrial Zone,Restaurant_40,47,48,1,Clear,Night
ORD03348,2025-01-24 05:50:00,Industrial Zone,Restaurant_12,38,46,8,Clear,Night
ORD03349,2025-01-24 06:00:00,Downtown,Restaurant_2,45,53,8,Clear,Night
ORD03350,2025-01-24 06:10:00,Uptown,Restaurant_11,45,40,-5,Cloudy,Night
ORD03351,2025-01-24 06:20:00,Suburb-West,Restaurant_44,31,44,13,Rain,Night
ORD03352,2025-01-24 06:30:00,Downtown,Restaurant_28,39,34,-5,Clear,Night
ORD03353,2025-01-24 06:40:00,Suburb-East,Restaurant_18,40,37,-3,Clear,Night
ORD03354,2025-01-24 06:50:00,Midtown,Restaurant_13,43,50,7,Clear,Night
ORD03355,2025-01-24 07:00:00,Midtown,Restaurant_37,30,40,10,Cloudy,Morning
ORD03356,2025-01-24 07:10:00,University Area,Restaurant_22,47,54,7,Rain,Morning
ORD03357,2025-01-24 07:20:00,University Area,Restaurant_12,25,33,8,Cloudy,Morning
ORD03358,2025-01-24 07:30:00,Industrial Zone,Restaurant_2,36,31,-5,Clear,Morning
ORD03359,2025-01-24 07:40:00,Midtown,Restaurant_37,42,42,0,Clear,Morning
ORD03360,2025-01-24 07:50:00,Suburb-West,Restaurant_7,40,35,-5,Cloudy,Morning
ORD03361,2025-01-24 08:00:00,Uptown,Restaurant_26,36,32,-4,Clear,Morning
ORD03362,2025-01-24 08:10:00,Suburb-East,Restaurant_26,44,39,-5,Cloudy,Morning
ORD03363,2025-01-24 08:20:00,University Area,Restaurant_24,37,42,5,Clear,Morning
ORD03364,2025-01-24 08:30:00,Suburb-West,Restaurant_12,32,60,28,Clear,Morning
ORD03365,2025-01-24 08:40:00,Suburb-East,Restaurant_16,46,58,12,Rain,Morning
ORD03366,2025-01-24 08:50:00,Suburb-East,Restaurant_23,25,20,-5,Cloudy,Morning
ORD03367,2025-01-24 09:00:00,Uptown,Restaurant_40,45,40,-5,Cloudy,Morning
ORD03368,2025-01-24 09:10:00,Industrial Zone,Restaurant_9,31,26,-5,Clear,Morning
ORD03369,2025-01-24 09:20:00,Midtown,Restaurant_32,39,34,-5,Clear,Morning
ORD03370,2025-01-24 09:30:00,Uptown,Restaurant_15,46,48,2,Rain,Morning
ORD03371,2025-01-24 09:40:00,Suburb-West,Restaurant_37,37,44,7,Rain,Morning
ORD03372,2025-01-24 09:50:00,Industrial Zone,Restaurant_13,37,32,-5,Fog,Morning
ORD03373,2025-01-24 10:00:00,Suburb-West,Restaurant_5,33,35,2,Clear,Morning
ORD03374,2025-01-24 10:10:00,Industrial Zone,Restaurant_11,48,55,7,Cloudy,Morning
ORD03375,2025-01-24 10:20:00,University Area,Restaurant_10,39,50,11,Rain,Morning
ORD03376,2025-01-24 10:30:00,Suburb-West,Restaurant_13,28,34,6,Storm,Morning
ORD03377,2025-01-24 10:40:00,Uptown,Restaurant_41,37,45,8,Rain,Morning
ORD03378,2025-01-24 10:50:00,Industrial Zone,Restaurant_46,36,40,4,Clear,Morning
ORD03379,2025-01-24 11:00:00,Industrial Zone,Restaurant_50,29,24,-5,Cloudy,Morning
ORD03380,2025-01-24 11:10:00,Suburb-East,Restaurant_15,31,29,-2,Rain,Morning
ORD03381,2025-01-24 11:20:00,Suburb-East,Restaurant_42,32,27,-5,Cloudy,Morning
ORD03382,2025-01-24 11:30:00,Downtown,Restaurant_7,29,48,19,Cloudy,Morning
ORD03383,2025-01-24 11:40:00,Suburb-West,Restaurant_40,33,28,-5,Rain,Morning
ORD03384,2025-01-24 11:50:00,Suburb-East,Restaurant_28,38,52,14,Rain,Morning
ORD03385,2025-01-24 12:00:00,Downtown,Restaurant_32,36,31,-5,Clear,Morning
ORD03386,2025-01-24 12:10:00,University Area,Restaurant_35,28,40,12,Clear,Morning
ORD03387,2025-01-24 12:20:00,University Area,Restaurant_15,44,58,14,Clear,Morning
ORD03388,2025-01-24 12:30:00,Suburb-East,Restaurant_48,32,48,16,Clear,Morning
ORD03389,2025-01-24 12:40:00,Suburb-West,Restaurant_36,41,36,-5,Clear,Morning
ORD03390,2025-01-24 12:50:00,Industrial Zone,Restaurant_21,32,38,6,Clear,Morning
ORD03391,2025-01-24 13:00:00,Midtown,Restaurant_6,45,44,-1,Clear,Afternoon
ORD03392,2025-01-24 13:10:00,Suburb-West,Restaurant_1,25,22,-3,Clear,Afternoon
ORD03393,2025-01-24 13:20:00,Uptown,Restaurant_4,44,49,5,Clear,Afternoon
ORD03394,2025-01-24 13:30:00,University Area,Restaurant_11,26,39,13,Clear,Afternoon
ORD03395,2025-01-24 13:40:00,Suburb-East,Restaurant_44,28,28,0,Rain,Afternoon
ORD03396,2025-01-24 13:50:00,Suburb-East,Restaurant_26,48,56,8,Rain,Afternoon
ORD03397,2025-01-24 14:00:00,Industrial Zone,Restaurant_37,45,41,-4,Clear,Afternoon
ORD03398,2025-01-24 14:10:00,Uptown,Restaurant_23,25,20,-5,Rain,Afternoon
ORD03399,2025-01-24 14:20:00,Industrial Zone,Restaurant_29,31,32,1,Storm,Afternoon
ORD03400,2025-01-24 14:30:00,Uptown,Restaurant_21,25,27,2,Clear,Afternoon
ORD03401,2025-01-24 14:40:00,Midtown,Restaurant_48,33,44,11,Rain,Afternoon
ORD03402,2025-01-24 14:50:00,University Area,Restaurant_45,27,22,-5,Cloudy,Afternoon
ORD03403,2025-01-24 15:00:00,Suburb-East,Restaurant_45,36,62,26,Storm,Afternoon
ORD03404,2025-01-24 15:10:00,Suburb-East,Restaurant_49,43,38,-5,Clear,Afternoon
ORD03405,2025-01-24 15:20:00,Midtown,Restaurant_27,39,46,7,Rain,Afternoon
ORD03406,2025-01-24 15:30:00,Downtown,Restaurant_39,46,48,2,Clear,Afternoon
ORD03407,2025-01-24 15:40:00,University Area,Restaurant_40,40,39,-1,Rain,Afternoon
ORD03408,2025-01-24 15:50:00,Industrial Zone,Restaurant_13,34,37,3,Cloudy,Afternoon
ORD03409,2025-01-24 16:00:00,Midtown,Restaurant_23,46,57,11,Rain,Afternoon
ORD03410,2025-01-24 16:10:00,Industrial Zone,Restaurant_16,30,43,13,Cloudy,Afternoon
ORD03411,2025-01-24 16:20:00,Suburb-West,Restaurant_30,41,43,2,Clear,Afternoon
ORD03412,2025-01-24 16:30:00,Suburb-East,Restaurant_4,45,53,8,Cloudy,Afternoon
ORD03413,2025-01-24 16:40:00,Industrial Zone,Restaurant_40,46,41,-5,Rain,Afternoon
ORD03414,2025-01-24 16:50:00,Uptown,Restaurant_16,48,51,3,Clear,Afternoon
ORD03415,2025-01-24 17:00:00,Industrial Zone,Restaurant_31,41,49,8,Rain,Afternoon
ORD03416,2025-01-24 17:10:00,Suburb-West,Restaurant_42,45,40,-5,Clear,Afternoon
ORD03417,2025-01-24 17:20:00,University Area,Restaurant_25,43,48,5,Clear,Afternoon
ORD03418,2025-01-24 17:30:00,Suburb-East,Restaurant_44,42,45,3,Storm,Afternoon
ORD03419,2025-01-24 17:40:00,Midtown,Restaurant_12,35,52,17,Clear,Afternoon
ORD03420,2025-01-24 17:50:00,Suburb-West,Restaurant_26,48,54,6,Fog,Afternoon
ORD03421,2025-01-24 18:00:00,Suburb-East,Restaurant_37,31,40,9,Clear,Afternoon
ORD03422,2025-01-24 18:10:00,Industrial Zone,Restaurant_48,34,36,2,Clear,Afternoon
ORD03423,2025-01-24 18:20:00,University Area,Restaurant_33,31,42,11,Cloudy,Afternoon
ORD03424,2025-01-24 18:30:00,Downtown,Restaurant_28,29,39,10,Clear,Afternoon
ORD03425,2025-01-24 18:40:00,University Area,Restaurant_9,36,31,-5,Rain,Afternoon
ORD03426,2025-01-24 18:50:00,Downtown,Restaurant_12,40,48,8,Rain,Afternoon
ORD03427,2025-01-24 19:00:00,Uptown,Restaurant_5,49,65,16,Rain,Evening
ORD03428,2025-01-24 19:10:00,University Area,Restaurant_28,45,59,14,Cloudy,Evening
ORD03429,2025-01-24 19:20:00,Suburb-East,Restaurant_35,42,47,5,Rain,Evening
ORD03430,2025-01-24 19:30:00,Downtown,Restaurant_5,27,35,8,Clear,Evening
ORD03431,2025-01-24 19:40:00,Midtown,Restaurant_34,44,58,14,Cloudy,Evening
ORD03432,2025-01-24 19:50:00,Suburb-East,Restaurant_46,39,34,-5,Clear,Evening
ORD03433,2025-01-24 20:00:00,Midtown,Restaurant_34,29,38,9,Rain,Evening
ORD03434,2025-01-24 20:10:00,University Area,Restaurant_13,37,32,-5,Cloudy,Evening
ORD03435,2025-01-24 20:20:00,Midtown,Restaurant_39,43,56,13,Rain,Evening
ORD03436,2025-01-24 20:30:00,Downtown,Restaurant_42,36,37,1,Storm,Evening
ORD03437,2025-01-24 20:40:00,Suburb-East,Restaurant_45,47,51,4,Rain,Evening
ORD03438,2025-01-24 20:50:00,Industrial Zone,Restaurant_48,45,45,0,Storm,Evening
ORD03439,2025-01-24 21:00:00,Suburb-West,Restaurant_14,29,33,4,Cloudy,Evening
ORD03440,2025-01-24 21:10:00,Downtown,Restaurant_11,30,37,7,Clear,Evening
ORD03441,2025-01-24 21:20:00,Downtown,Restaurant_42,31,43,12,Clear,Evening
ORD03442,2025-01-24 21:30:00,Industrial Zone,Restaurant_38,34,51,17,Clear,Evening
ORD03443,2025-01-24 21:40:00,Suburb-East,Restaurant_4,40,45,5,Fog,Evening
ORD03444,2025-01-24 21:50:00,Suburb-East,Restaurant_33,32,27,-5,Clear,Evening
ORD03445,2025-01-24 22:00:00,University Area,Restaurant_7,33,51,18,Clear,Evening
ORD03446,2025-01-24 22:10:00,Midtown,Restaurant_41,28,23,-5,Clear,Evening
ORD03447,2025-01-24 22:20:00,University Area,Restaurant_8,45,45,0,Cloudy,Evening
ORD03448,2025-01-24 22:30:00,Industrial Zone,Restaurant_37,45,45,0,Rain,Evening
ORD03449,2025-01-24 22:40:00,University Area,Restaurant_10,32,37,5,Clear,Evening
ORD03450,2025-01-24 22:50:00,Industrial Zone,Restaurant_43,49,44,-5,Clear,Evening
ORD03451,2025-01-24 23:00:00,Suburb-East,Restaurant_15,31,26,-5,Clear,Evening
ORD03452,2025-01-24 23:10:00,Midtown,Restaurant_38,39,43,4,Clear,Evening
ORD03453,2025-01-24 23:20:00,University Area,Restaurant_15,45,43,-2,Clear,Evening
ORD03454,2025-01-24 23:30:00,Downtown,Restaurant_5,27,45,18,Cloudy,Evening
ORD03455,2025-01-24 23:40:00,Uptown,Restaurant_29,41,41,0,Cloudy,Evening
ORD03456,2025-01-24 23:50:00,Suburb-West,Restaurant_19,35,30,-5,Clear,Evening
ORD03457,2025-01-25 00:00:00,Downtown,Restaurant_10,33,54,21,Clear,Night
ORD03458,2025-01-25 00:10:00,Suburb-East,Restaurant_12,29,38,9,Clear,Night
ORD03459,2025-01-25 00:20:00,Suburb-West,Restaurant_4,49,81,32,Clear,Night
ORD03460,2025-01-25 00:30:00,Uptown,Restaurant_31,34,29,-5,Clear,Night
ORD03461,2025-01-25 00:40:00,Uptown,Restaurant_18,39,46,7,Clear,Night
ORD03462,2025-01-25 00:50:00,Midtown,Restaurant_16,38,47,9,Clear,Night
ORD03463,2025-01-25 01:00:00,Suburb-West,Restaurant_40,28,33,5,Fog,Night
ORD03464,2025-01-25 01:10:00,Midtown,Restaurant_36,45,46,1,Fog,Night
ORD03465,2025-01-25 01:20:00,Downtown,Restaurant_25,44,61,17,Rain,Night
ORD03466,2025-01-25 01:30:00,Industrial Zone,Restaurant_23,26,35,9,Clear,Night
ORD03467,2025-01-25 01:40:00,Industrial Zone,Restaurant_12,36,31,-5,Cloudy,Night
ORD03468,2025-01-25 01:50:00,Industrial Zone,Restaurant_34,25,22,-3,Cloudy,Night
ORD03469,2025-01-25 02:00:00,Suburb-West,Restaurant_36,48,43,-5,Clear,Night
ORD03470,2025-01-25 02:10:00,Industrial Zone,Restaurant_37,44,47,3,Clear,Night
ORD03471,2025-01-25 02:20:00,Downtown,Restaurant_3,29,43,14,Rain,Night
ORD03472,2025-01-25 02:30:00,Midtown,Restaurant_9,30,31,1,Clear,Night
ORD03473,2025-01-25 02:40:00,Suburb-West,Restaurant_18,48,50,2,Clear,Night
ORD03474,2025-01-25 02:50:00,Midtown,Restaurant_43,35,31,-4,Rain,Night
ORD03475,2025-01-25 03:00:00,Suburb-West,Restaurant_35,32,44,12,Rain,Night
ORD03476,2025-01-25 03:10:00,Midtown,Restaurant_34,31,48,17,Clear,Night
ORD03477,2025-01-25 03:20:00,Uptown,Restaurant_41,28,32,4,Rain,Night
ORD03478,2025-01-25 03:30:00,Midtown,Restaurant_14,30,50,20,Cloudy,Night
ORD03479,2025-01-25 03:40:00,Industrial Zone,Restaurant_4,40,40,0,Clear,Night
ORD03480,2025-01-25 03:50:00,Uptown,Restaurant_29,44,39,-5,Rain,Night
ORD03481,2025-01-25 04:00:00,Midtown,Restaurant_41,39,52,13,Clear,Night
ORD03482,2025-01-25 04:10:00,Suburb-West,Restaurant_45,38,42,4,Clear,Night
ORD03483,2025-01-25 04:20:00,Suburb-West,Restaurant_50,47,47,0,Rain,Night
ORD03484,2025-01-25 04:30:00,Suburb-West,Restaurant_15,36,41,5,Clear,Night
ORD03485,2025-01-25 04:40:00,Suburb-East,Restaurant_28,36,31,-5,Clear,Night
ORD03486,2025-01-25 04:50:00,Downtown,Restaurant_42,40,35,-5,Clear,Night
ORD03487,2025-01-25 05:00:00,Suburb-West,Restaurant_16,39,44,5,Rain,Night
ORD03488,2025-01-25 05:10:00,Uptown,Restaurant_12,37,46,9,Fog,Night
ORD03489,2025-01-25 05:20:00,Suburb-West,Restaurant_5,35,53,18,Clear,Night
ORD03490,2025-01-25 05:30:00,Suburb-East,Restaurant_34,41,54,13,Rain,Night
ORD03491,2025-01-25 05:40:00,Industrial Zone,Restaurant_42,45,56,11,Clear,Night
ORD03492,2025-01-25 05:50:00,Uptown,Restaurant_1,39,56,17,Rain,Night
ORD03493,2025-01-25 06:00:00,Suburb-East,Restaurant_39,38,47,9,Clear,Night
ORD03494,2025-01-25 06:10:00,Industrial Zone,Restaurant_32,34,35,1,Rain,Night
ORD03495,2025-01-25 06:20:00,University Area,Restaurant_26,36,50,14,Cloudy,Night
ORD03496,2025-01-25 06:30:00,University Area,Restaurant_17,40,53,13,Cloudy,Night
ORD03497,2025-01-25 06:40:00,Uptown,Restaurant_48,39,43,4,Clear,Night
ORD03498,2025-01-25 06:50:00,Midtown,Restaurant_27,34,29,-5,Cloudy,Night
ORD03499,2025-01-25 07:00:00,Downtown,Restaurant_24,28,23,-5,Clear,Morning
ORD03500,2025-01-25 07:10:00,Downtown,Restaurant_35,47,60,13,Cloudy,Morning
ORD03501,2025-01-25 07:20:00,Suburb-East,Restaurant_46,33,42,9,Clear,Morning
ORD03502,2025-01-25 07:30:00,Industrial Zone,Restaurant_42,45,56,11,Clear,Morning
ORD03503,2025-01-25 07:40:00,Downtown,Restaurant_39,44,57,13,Clear,Morning
ORD03504,2025-01-25 07:50:00,Industrial Zone,Restaurant_26,33,30,-3,Clear,Morning
ORD03505,2025-01-25 08:00:00,Industrial Zone,Restaurant_49,45,40,-5,Fog,Morning
ORD03506,2025-01-25 08:10:00,Suburb-East,Restaurant_38,49,59,10,Cloudy,Morning
ORD03507,2025-01-25 08:20:00,Suburb-East,Restaurant_23,48,64,16,Rain,Morning
ORD03508,2025-01-25 08:30:00,Suburb-East,Restaurant_22,44,52,8,Fog,Morning
ORD03509,2025-01-25 08:40:00,Downtown,Restaurant_4,35,30,-5,Fog,Morning
ORD03510,2025-01-25 08:50:00,University Area,Restaurant_49,35,42,7,Clear,Morning
ORD03511,2025-01-25 09:00:00,Suburb-East,Restaurant_9,31,26,-5,Clear,Morning
ORD03512,2025-01-25 09:10:00,Downtown,Restaurant_4,45,40,-5,Clear,Morning
ORD03513,2025-01-25 09:20:00,Suburb-East,Restaurant_7,34,38,4,Clear,Morning
ORD03514,2025-01-25 09:30:00,Suburb-West,Restaurant_23,28,34,6,Clear,Morning
ORD03515,2025-01-25 09:40:00,Industrial Zone,Restaurant_2,29,33,4,Clear,Morning
ORD03516,2025-01-25 09:50:00,Suburb-East,Restaurant_49,29,38,9,Clear,Morning
ORD03517,2025-01-25 10:00:00,Uptown,Restaurant_24,35,33,-2,Clear,Morning
ORD03518,2025-01-25 10:10:00,Industrial Zone,Restaurant_40,33,38,5,Cloudy,Morning
ORD03519,2025-01-25 10:20:00,Industrial Zone,Restaurant_31,40,40,0,Clear,Morning
ORD03520,2025-01-25 10:30:00,Suburb-East,Restaurant_47,33,35,2,Rain,Morning
ORD03521,2025-01-25 10:40:00,University Area,Restaurant_31,46,53,7,Rain,Morning
ORD03522,2025-01-25 10:50:00,Midtown,Restaurant_47,28,43,15,Rain,Morning
ORD03523,2025-01-25 11:00:00,University Area,Restaurant_40,26,33,7,Clear,Morning
ORD03524,2025-01-25 11:10:00,Suburb-East,Restaurant_48,38,49,11,Clear,Morning
ORD03525,2025-01-25 11:20:00,Industrial Zone,Restaurant_43,27,32,5,Clear,Morning
ORD03526,2025-01-25 11:30:00,Uptown,Restaurant_34,42,51,9,Clear,Morning
ORD03527,2025-01-25 11:40:00,Industrial Zone,Restaurant_24,45,60,15,Clear,Morning
