Product Name,Category,Price,Quantity Sold,Date of Sale,Revenue
Orange,Fruits,38.09,7,2024-08-08,266.63
Cream,Dairy,20.66,15,2025-04-05,309.9
Tomato,Vegetables,14.92,20,2024-09-29,298.4
Tea,Beverages,15.39,20,2025-05-01,307.8
Potato,Vegetables,22.62,7,2025-05-27,158.34
Cream,Dairy,16.51,3,2024-07-28,49.53
Coffee,Beverages,5.61,17,2024-09-19,95.37
Banana,Fruits,5.19,4,2025-04-21,20.76
Banana,Fruits,45.95,5,2025-03-07,229.75
Apple,Fruits,25.58,13,2024-12-22,332.54
Cookies,Snacks,25.14,14,2024-10-26,351.96
Butter,Dairy,17.83,10,2024-11-15,178.3
Yogurt,Dairy,8.31,19,2024-12-01,157.89
Juice,Beverages,40.86,15,2024-07-06,612.9
Onion,Vegetables,44.65,19,2025-01-30,848.35
Orange,Fruits,40.72,1,2025-02-19,40.72
Soda,Beverages,12.92,14,2024-11-12,180.88
Potato,Vegetables,24.41,19,2024-06-23,463.79
Butter,Dairy,27.58,7,2025-05-29,193.06
Carrot,Vegetables,42.47,11,2025-04-17,467.17
Orange,Fruits,47.15,10,2024-12-13,471.5
Cheese,Dairy,36.18,1,2024-11-30,36.18
Soda,Beverages,24.79,9,2025-06-05,223.11
Water,Beverages,2.67,4,2024-12-13,10.68
Grapes,Fruits,37.38,3,2024-07-09,112.14
Nuts,Snacks,10.59,7,2024-10-23,74.13
Butter,Dairy,23.84,15,2024-12-13,357.6
Granola Bar,Snacks,37.57,4,2025-05-16,150.28
Nuts,Snacks,41.85,8,2024-10-21,334.8
Onion,Vegetables,4.5,6,2024-10-04,27.0
Potato,Vegetables,13.73,15,2025-04-17,205.95
Banana,Fruits,12.09,16,2025-03-08,193.44
Butter,Dairy,45.71,20,2024-07-11,914.2
Onion,Vegetables,4.61,2,2024-09-02,9.22
Juice,Beverages,23.24,3,2024-07-17,69.72
Cheese,Dairy,7.67,17,2024-08-07,130.39
Popcorn,Snacks,34.47,4,2025-05-27,137.88
Grapes,Fruits,41.49,10,2024-08-11,414.9
Milk,Dairy,42.97,1,2024-09-16,42.97
Chips,Snacks,7.83,14,2024-11-18,109.62
Granola Bar,Snacks,1.53,1,2024-10-05,1.53
Apple,Fruits,34.81,19,2025-04-14,661.39
Orange,Fruits,39.6,4,2024-12-30,158.4
Juice,Beverages,12.08,10,2025-02-09,120.8
Juice,Beverages,14.31,7,2025-02-03,100.17
Chips,Snacks,20.24,8,2025-03-11,161.92
Yogurt,Dairy,6.61,14,2024-10-17,92.54
Onion,Vegetables,46.34,3,2024-09-05,139.02
Popcorn,Snacks,5.78,18,2025-03-01,104.04
Cheese,Dairy,11.77,13,2025-06-11,153.01
Cookies,Snacks,14.89,15,2024-09-29,223.35
Banana,Fruits,35.8,6,2024-07-02,214.8
Juice,Beverages,3.21,19,2024-08-25,60.99
Cookies,Snacks,48.82,20,2025-05-01,976.4
Nuts,Snacks,14.1,10,2025-02-26,141.0
Onion,Vegetables,12.67,3,2024-10-12,38.01
Yogurt,Dairy,49.63,20,2025-03-18,992.6
Tea,Beverages,40.16,10,2025-02-25,401.6
Soda,Beverages,25.28,19,2025-02-26,480.32
Cheese,Dairy,27.64,10,2024-08-05,276.4
Cream,Dairy,43.59,18,2024-12-29,784.62
Tea,Beverages,17.46,6,2025-03-05,104.76
Grapes,Fruits,10.59,20,2025-04-22,211.8
Popcorn,Snacks,40.77,17,2024-07-25,693.09
Grapes,Fruits,10.17,4,2025-01-14,40.68
Yogurt,Dairy,35.84,6,2025-01-21,215.04
Nuts,Snacks,12.49,4,2024-08-29,49.96
Tomato,Vegetables,40.46,9,2025-06-16,364.14
Soda,Beverages,46.53,9,2025-05-10,418.77
Mango,Fruits,35.26,7,2024-11-20,246.82
Potato,Vegetables,35.13,12,2024-12-20,421.56
Chips,Snacks,46.07,16,2024-08-18,737.12
Carrot,Vegetables,31.48,8,2025-06-07,251.84
Popcorn,Snacks,19.92,17,2025-03-06,338.64
Milk,Dairy,12.77,11,2025-03-16,140.47
Milk,Dairy,10.89,11,2025-05-11,119.79
Granola Bar,Snacks,40.02,20,2025-06-03,800.4
Onion,Vegetables,16.11,3,2024-09-18,48.33
Soda,Beverages,32.48,6,2025-03-18,194.88
Potato,Vegetables,49.29,10,2024-08-10,492.9
Potato,Vegetables,47.15,14,2025-02-25,660.1
Cream,Dairy,7.07,16,2025-03-14,113.12
Banana,Fruits,48.95,9,2024-07-05,440.55
Banana,Fruits,20.87,16,2024-11-20,333.92
Juice,Beverages,31.05,20,2024-12-09,621.0
Cream,Dairy,13.63,13,2025-01-29,177.19
Cheese,Dairy,47.7,17,2024-11-14,810.9
Potato,Vegetables,43.63,7,2025-04-24,305.41
Coffee,Beverages,25.95,15,2024-08-01,389.25
Yogurt,Dairy,12.0,1,2024-07-30,12.0
Potato,Vegetables,39.62,20,2024-07-14,792.4
Popcorn,Snacks,33.45,3,2024-11-10,100.35
Butter,Dairy,29.56,19,2024-09-01,561.64
Tomato,Vegetables,9.2,20,2024-10-16,184.0
Onion,Vegetables,44.13,15,2025-04-02,661.95
Grapes,Fruits,44.93,14,2024-10-30,629.02
Cream,Dairy,28.14,2,2025-04-07,56.28
Grapes,Fruits,35.86,9,2024-10-22,322.74
Orange,Fruits,22.16,2,2025-01-12,44.32
Potato,Vegetables,38.18,19,2025-04-08,725.42
Onion,Vegetables,25.35,19,2025-02-05,481.65
Grapes,Fruits,27.41,11,2024-11-21,301.51
Tomato,Vegetables,19.22,9,2024-11-20,172.98
Orange,Fruits,34.92,12,2025-02-19,419.04
Granola Bar,Snacks,36.19,13,2025-04-16,470.47
Apple,Fruits,29.84,20,2024-12-20,596.8
Tomato,Vegetables,43.91,15,2024-11-16,658.65
Cookies,Snacks,4.82,18,2024-07-29,86.76
Onion,Vegetables,37.6,12,2024-09-27,451.2
Grapes,Fruits,34.79,18,2024-10-08,626.22
Water,Beverages,19.88,1,2024-11-25,19.88
Onion,Vegetables,32.7,17,2024-11-08,555.9
Potato,Vegetables,14.08,11,2025-05-21,154.88
Banana,Fruits,37.72,6,2025-06-12,226.32
Mango,Fruits,26.75,8,2024-07-09,214.0
Tea,Beverages,24.33,12,2025-04-10,291.96
Carrot,Vegetables,40.22,20,2024-11-04,804.4
Juice,Beverages,8.94,4,2024-11-20,35.76
Juice,Beverages,32.53,10,2025-04-30,325.3
Milk,Dairy,23.96,13,2025-03-04,311.48
Chips,Snacks,7.51,14,2025-06-16,105.14
Milk,Dairy,15.78,17,2025-06-13,268.26
Potato,Vegetables,25.12,20,2024-11-09,502.4
Butter,Dairy,18.05,16,2024-12-10,288.8
Popcorn,Snacks,13.82,10,2024-09-07,138.2
Cookies,Snacks,8.37,15,2024-08-04,125.55
Carrot,Vegetables,45.23,16,2024-09-02,723.68
Potato,Vegetables,5.51,12,2024-12-14,66.12
Popcorn,Snacks,21.31,10,2025-04-04,213.1
Cream,Dairy,37.22,20,2024-12-05,744.4
Cookies,Snacks,37.5,5,2025-02-25,187.5
Spinach,Vegetables,21.23,1,2025-05-29,21.23
Tea,Beverages,2.78,15,2024-10-19,41.7
Mango,Fruits,33.53,6,2024-12-05,201.18
Yogurt,Dairy,8.11,17,2025-02-25,137.87
Onion,Vegetables,21.55,11,2025-05-05,237.05
Grapes,Fruits,22.11,18,2025-01-04,397.98
Milk,Dairy,5.05,8,2025-02-09,40.4
Tomato,Vegetables,9.37,6,2025-01-26,56.22
Juice,Beverages,32.49,14,2025-05-03,454.86
Banana,Fruits,3.72,5,2024-11-14,18.6
Onion,Vegetables,32.82,19,2024-08-22,623.58
Butter,Dairy,32.04,8,2024-06-30,256.32
Cheese,Dairy,6.62,8,2024-12-17,52.96
Carrot,Vegetables,19.46,12,2024-10-05,233.52
Potato,Vegetables,6.96,6,2025-03-11,41.76
Cheese,Dairy,35.34,11,2025-01-22,388.74
Coffee,Beverages,29.61,18,2024-09-29,532.98
Tomato,Vegetables,13.89,3,2025-03-06,41.67
Cheese,Dairy,1.18,1,2025-01-07,1.18
Orange,Fruits,13.84,2,2025-03-21,27.68
Milk,Dairy,27.59,6,2024-11-17,165.54
Tea,Beverages,18.92,19,2024-09-24,359.48
Onion,Vegetables,17.6,16,2025-06-21,281.6
Banana,Fruits,14.46,7,2025-04-13,101.22
Water,Beverages,21.07,14,2024-09-08,294.98
Grapes,Fruits,7.57,18,2025-06-03,136.26
Cookies,Snacks,22.34,18,2024-10-19,402.12
Onion,Vegetables,11.24,20,2024-12-29,224.8
Soda,Beverages,19.11,2,2024-08-01,38.22
Tea,Beverages,13.39,16,2025-06-02,214.24
Chips,Snacks,47.86,10,2024-12-18,478.6
Cookies,Snacks,24.65,6,2024-12-17,147.9
Chips,Snacks,5.69,7,2025-04-05,39.83
Mango,Fruits,12.32,15,2024-08-18,184.8
Onion,Vegetables,29.84,3,2025-05-25,89.52
Apple,Fruits,25.37,14,2024-08-08,355.18
Spinach,Vegetables,31.28,5,2024-12-08,156.4
Tomato,Vegetables,43.22,9,2025-02-09,388.98
Water,Beverages,29.92,4,2024-11-11,119.68
Nuts,Snacks,30.23,4,2024-12-04,120.92
Milk,Dairy,12.22,6,2025-03-27,73.32
Cookies,Snacks,7.71,19,2024-11-22,146.49
Spinach,Vegetables,11.4,4,2025-03-18,45.6
Juice,Beverages,45.71,8,2025-02-18,365.68
Butter,Dairy,49.45,1,2024-07-31,49.45
Chips,Snacks,32.59,15,2025-05-17,488.85
Coffee,Beverages,11.05,18,2025-05-18,198.9
Milk,Dairy,44.52,2,2025-05-05,89.04
Mango,Fruits,37.94,9,2024-09-29,341.46
Tomato,Vegetables,24.95,16,2024-12-23,399.2
Carrot,Vegetables,49.91,12,2025-05-07,598.92
Onion,Vegetables,33.42,12,2024-10-19,401.04
Grapes,Fruits,42.65,20,2024-09-03,853.0
Nuts,Snacks,46.99,6,2025-02-18,281.94
Butter,Dairy,27.98,19,2025-02-11,531.62
Yogurt,Dairy,7.18,9,2025-05-10,64.62
Popcorn,Snacks,25.42,5,2025-03-26,127.1
Cream,Dairy,43.9,4,2024-08-23,175.6
Yogurt,Dairy,27.65,10,2024-09-20,276.5
Water,Beverages,23.97,7,2024-10-22,167.79
Butter,Dairy,46.02,6,2025-01-14,276.12
Carrot,Vegetables,42.99,6,2024-08-13,257.94
Yogurt,Dairy,33.68,4,2025-04-16,134.72
Potato,Vegetables,35.02,1,2025-01-14,35.02
Grapes,Fruits,43.82,1,2024-07-29,43.82
Apple,Fruits,9.2,16,2024-11-17,147.2
Butter,Dairy,43.46,8,2024-08-05,347.68
Granola Bar,Snacks,40.42,18,2025-06-20,727.56
Coffee,Beverages,16.08,15,2024-08-17,241.2
Grapes,Fruits,32.84,17,2024-12-15,558.28
Spinach,Vegetables,42.54,8,2025-01-13,340.32
Juice,Beverages,40.74,14,2025-06-02,570.36
Spinach,Vegetables,39.78,8,2024-08-29,318.24
Banana,Fruits,22.48,7,2024-07-08,157.36
Cheese,Dairy,6.63,7,2024-08-04,46.41
Onion,Vegetables,5.36,17,2024-12-19,91.12
Banana,Fruits,27.23,10,2025-02-23,272.3
Soda,Beverages,16.82,18,2025-01-30,302.76
Granola Bar,Snacks,32.72,7,2025-03-15,229.04
Milk,Dairy,23.96,10,2024-09-22,239.6
Cream,Dairy,27.99,8,2024-07-24,223.92
Nuts,Snacks,19.45,14,2024-12-07,272.3
Cookies,Snacks,45.7,20,2024-08-10,914.0
Potato,Vegetables,16.74,3,2024-10-31,50.22
Mango,Fruits,41.78,8,2024-07-25,334.24
Potato,Vegetables,32.35,19,2025-03-05,614.65
Juice,Beverages,26.16,1,2025-04-16,26.16
Spinach,Vegetables,17.24,8,2024-12-20,137.92
Milk,Dairy,36.58,15,2025-04-28,548.7
Cream,Dairy,36.36,12,2024-11-01,436.32
Popcorn,Snacks,13.05,1,2025-05-29,13.05
Potato,Vegetables,8.67,15,2024-11-29,130.05
Yogurt,Dairy,40.06,11,2024-10-28,440.66
Tea,Beverages,27.09,7,2024-12-29,189.63
Water,Beverages,30.65,9,2025-01-14,275.85
Grapes,Fruits,13.84,19,2025-05-13,262.96
Tea,Beverages,25.58,20,2025-05-11,511.6
Orange,Fruits,24.3,4,2024-11-02,97.2
Juice,Beverages,9.27,5,2024-07-11,46.35
Mango,Fruits,46.72,3,2025-01-15,140.16
Granola Bar,Snacks,21.41,2,2024-10-07,42.82
Banana,Fruits,4.94,3,2025-06-13,14.82
Banana,Fruits,47.24,6,2025-06-15,283.44
Yogurt,Dairy,25.78,6,2024-08-18,154.68
Granola Bar,Snacks,22.46,18,2025-01-20,404.28
Butter,Dairy,35.48,5,2025-06-21,177.4
Mango,Fruits,1.68,4,2024-12-03,6.72
Carrot,Vegetables,48.31,15,2025-06-12,724.65
Nuts,Snacks,18.75,12,2025-02-19,225.0
Cheese,Dairy,40.6,9,2024-12-23,365.4
Cheese,Dairy,21.18,5,2024-11-09,105.9
Coffee,Beverages,33.42,2,2024-09-16,66.84
Coffee,Beverages,46.0,2,2024-10-31,92.0
Potato,Vegetables,8.64,3,2024-09-23,25.92
Mango,Fruits,28.26,12,2024-09-02,339.12
Mango,Fruits,17.14,8,2024-10-18,137.12
Nuts,Snacks,25.14,4,2024-07-03,100.56
Butter,Dairy,18.5,7,2024-07-11,129.5
Spinach,Vegetables,19.89,17,2025-04-08,338.13
Apple,Fruits,1.47,18,2025-04-29,26.46
Water,Beverages,40.52,5,2024-11-25,202.6
Orange,Fruits,33.34,19,2025-04-12,633.46
Butter,Dairy,8.28,10,2024-09-29,82.8
Chips,Snacks,13.36,11,2024-07-12,146.96
Tomato,Vegetables,14.55,9,2025-05-26,130.95
Granola Bar,Snacks,10.8,2,2025-04-29,21.6
Chips,Snacks,48.56,10,2025-01-19,485.6
Banana,Fruits,28.83,20,2024-11-24,576.6
Cookies,Snacks,31.91,2,2024-11-12,63.82
Orange,Fruits,30.17,16,2024-11-25,482.72
Cream,Dairy,5.1,20,2024-09-18,102.0
Cream,Dairy,39.59,7,2025-06-03,277.13
Coffee,Beverages,17.94,2,2025-03-24,35.88
Banana,Fruits,13.05,11,2024-10-17,143.55
Granola Bar,Snacks,25.33,4,2024-10-11,101.32
Cheese,Dairy,1.8,9,2024-08-09,16.2
Spinach,Vegetables,5.64,11,2024-12-26,62.04
Cookies,Snacks,48.19,16,2024-09-12,771.04
Popcorn,Snacks,48.77,10,2024-10-02,487.7
Water,Beverages,6.77,13,2025-05-03,88.01
Butter,Dairy,42.17,9,2024-07-26,379.53
Banana,Fruits,30.25,6,2025-02-08,181.5
Yogurt,Dairy,2.59,10,2024-08-15,25.9
Orange,Fruits,25.66,11,2025-05-17,282.26
Soda,Beverages,15.66,5,2024-07-18,78.3
Carrot,Vegetables,18.27,9,2025-01-09,164.43
Juice,Beverages,5.26,10,2024-08-01,52.6
Popcorn,Snacks,25.62,5,2024-11-12,128.1
Popcorn,Snacks,48.6,8,2025-05-03,388.8
Cream,Dairy,35.87,2,2025-01-25,71.74
Tomato,Vegetables,36.75,18,2025-01-29,661.5
Nuts,Snacks,39.23,19,2024-11-09,745.37
Tea,Beverages,39.87,5,2025-06-05,199.35
Orange,Fruits,12.1,8,2025-02-09,96.8
Grapes,Fruits,43.6,4,2025-05-02,174.4
Soda,Beverages,6.77,13,2025-06-19,88.01
Water,Beverages,14.0,6,2025-03-18,84.0
Nuts,Snacks,30.42,5,2024-10-20,152.1
Yogurt,Dairy,44.68,13,2025-05-07,580.84
Spinach,Vegetables,24.52,3,2024-10-28,73.56
Orange,Fruits,21.41,11,2025-05-13,235.51
Banana,Fruits,46.61,2,2025-03-23,93.22
Potato,Vegetables,27.66,20,2025-06-13,553.2
Chips,Snacks,43.66,3,2024-07-11,130.98
Orange,Fruits,16.58,8,2025-03-29,132.64
Chips,Snacks,9.82,16,2024-11-11,157.12
Granola Bar,Snacks,26.43,8,2024-07-30,211.44
Soda,Beverages,27.56,17,2024-08-11,468.52
Tomato,Vegetables,12.54,20,2025-01-20,250.8
Coffee,Beverages,37.15,18,2025-05-11,668.7
Tea,Beverages,44.28,19,2025-06-19,841.32
Cookies,Snacks,21.98,5,2025-04-30,109.9
Mango,Fruits,19.68,20,2025-01-23,393.6
Yogurt,Dairy,39.34,10,2025-01-19,393.4
Butter,Dairy,47.83,16,2025-05-07,765.28
Water,Beverages,4.53,5,2025-02-13,22.65
Cream,Dairy,4.31,8,2024-06-29,34.48
Apple,Fruits,14.91,9,2025-02-03,134.19
Apple,Fruits,39.92,8,2024-10-03,319.36
Cheese,Dairy,40.86,11,2024-09-11,449.46
Popcorn,Snacks,47.37,13,2025-02-23,615.81
Carrot,Vegetables,46.16,10,2024-10-17,461.6
Spinach,Vegetables,6.48,1,2024-12-13,6.48
Chips,Snacks,8.65,16,2024-08-31,138.4
Tomato,Vegetables,9.91,16,2024-11-30,158.56
Cookies,Snacks,27.96,16,2024-11-23,447.36
Milk,Dairy,48.14,2,2024-09-15,96.28
Carrot,Vegetables,16.6,14,2025-03-08,232.4
Milk,Dairy,39.76,2,2024-12-18,79.52
Water,Beverages,44.75,7,2024-10-14,313.25
Popcorn,Snacks,7.65,16,2024-07-13,122.4
Spinach,Vegetables,31.36,16,2024-09-19,501.76
Yogurt,Dairy,48.83,14,2025-05-14,683.62
Cookies,Snacks,42.67,9,2024-08-19,384.03
Spinach,Vegetables,45.45,5,2024-07-21,227.25
Banana,Fruits,20.43,8,2024-07-28,163.44
Butter,Dairy,3.45,6,2024-07-23,20.7
Butter,Dairy,20.55,1,2025-02-18,20.55
Milk,Dairy,8.26,2,2025-05-14,16.52
Mango,Fruits,49.25,8,2025-02-15,394.0
Cream,Dairy,19.79,10,2025-01-23,197.9
Coffee,Beverages,47.65,17,2024-08-26,810.05
Nuts,Snacks,38.67,14,2025-04-28,541.38
Cheese,Dairy,17.32,14,2025-06-12,242.48
Coffee,Beverages,27.08,20,2024-08-02,541.6
Carrot,Vegetables,9.91,7,2024-07-02,69.37
Potato,Vegetables,22.61,2,2024-10-07,45.22
Granola Bar,Snacks,8.35,10,2024-11-10,83.5
Coffee,Beverages,41.87,12,2025-05-06,502.44
Cream,Dairy,40.25,1,2025-04-05,40.25
Granola Bar,Snacks,44.9,17,2025-03-25,763.3
Juice,Beverages,20.03,8,2024-11-28,160.24
Nuts,Snacks,20.93,20,2024-10-05,418.6
Tea,Beverages,29.74,14,2024-09-27,416.36
Orange,Fruits,32.93,12,2024-10-17,395.16
Water,Beverages,35.4,14,2024-10-07,495.6
Grapes,Fruits,25.42,11,2024-11-15,279.62
Yogurt,Dairy,38.29,20,2025-01-02,765.8
Water,Beverages,49.72,4,2025-05-13,198.88
Cream,Dairy,15.36,20,2025-01-30,307.2
Tea,Beverages,3.7,16,2025-01-25,59.2
Potato,Vegetables,32.52,7,2025-01-12,227.64
Banana,Fruits,49.72,13,2025-02-21,646.36
Granola Bar,Snacks,39.63,12,2024-06-27,475.56
Spinach,Vegetables,32.32,6,2024-07-15,193.92
Juice,Beverages,30.63,10,2025-01-08,306.3
Soda,Beverages,28.29,10,2024-11-20,282.9
Granola Bar,Snacks,47.2,4,2024-10-27,188.8
Apple,Fruits,34.37,11,2024-10-18,378.07
Cookies,Snacks,41.91,17,2024-06-23,712.47
Soda,Beverages,9.17,9,2024-07-16,82.53
Onion,Vegetables,44.44,7,2025-04-30,311.08
Coffee,Beverages,27.42,15,2024-10-16,411.3
Water,Beverages,30.17,17,2025-02-26,512.89
Yogurt,Dairy,45.5,15,2025-05-18,682.5
Water,Beverages,6.54,19,2025-01-07,124.26
Cookies,Snacks,1.97,10,2024-12-08,19.7
Potato,Vegetables,6.87,6,2025-01-09,41.22
Grapes,Fruits,23.5,7,2024-09-28,164.5
Chips,Snacks,2.31,1,2024-10-20,2.31
Cheese,Dairy,1.68,14,2025-06-16,23.52
Cheese,Dairy,43.69,8,2025-01-13,349.52
Potato,Vegetables,37.86,6,2025-05-21,227.16
Cookies,Snacks,40.03,7,2025-04-09,280.21
Onion,Vegetables,41.12,18,2024-12-15,740.16
Grapes,Fruits,37.63,5,2024-11-06,188.15
Onion,Vegetables,19.49,3,2025-02-02,58.47
Grapes,Fruits,34.33,7,2025-05-20,240.31
Tomato,Vegetables,17.03,8,2025-06-16,136.24
Water,Beverages,25.62,11,2025-06-14,281.82
Chips,Snacks,21.04,1,2024-09-03,21.04
Grapes,Fruits,5.76,10,2025-05-20,57.6
Granola Bar,Snacks,38.63,16,2025-02-10,618.08
Yogurt,Dairy,13.64,11,2025-02-09,150.04
Onion,Vegetables,7.84,18,2024-11-18,141.12
Banana,Fruits,38.71,1,2024-09-17,38.71
Cheese,Dairy,14.18,8,2024-09-21,113.44
Juice,Beverages,29.87,16,2025-06-06,477.92
Potato,Vegetables,34.78,10,2024-07-20,347.8
Soda,Beverages,21.15,5,2025-03-02,105.75
Tomato,Vegetables,17.14,4,2025-03-09,68.56
Onion,Vegetables,40.6,17,2024-08-04,690.2
Tea,Beverages,29.47,6,2025-05-02,176.82
Spinach,Vegetables,31.24,10,2024-08-18,312.4
Tomato,Vegetables,24.48,1,2025-02-18,24.48
Tea,Beverages,7.01,2,2024-06-23,14.02
Orange,Fruits,20.94,13,2024-11-21,272.22
Cheese,Dairy,13.96,12,2025-01-25,167.52
Coffee,Beverages,16.67,4,2024-09-21,66.68
Tea,Beverages,39.86,2,2024-08-13,79.72
Tea,Beverages,13.81,14,2024-11-19,193.34
Nuts,Snacks,46.99,19,2025-03-10,892.81
Juice,Beverages,3.13,12,2025-03-31,37.56
Mango,Fruits,11.39,18,2024-09-10,205.02
Spinach,Vegetables,38.85,2,2025-02-04,77.7
Water,Beverages,9.53,8,2024-09-15,76.24
Yogurt,Dairy,34.44,4,2025-03-02,137.76
Banana,Fruits,46.44,10,2025-01-07,464.4
Butter,Dairy,44.51,4,2025-06-16,178.04
Apple,Fruits,23.13,16,2024-07-25,370.08
Granola Bar,Snacks,25.47,7,2025-01-13,178.29
Juice,Beverages,6.71,5,2025-05-30,33.55
Juice,Beverages,10.59,6,2024-06-22,63.54
Tomato,Vegetables,21.88,9,2024-08-26,196.92
Milk,Dairy,43.86,12,2025-06-15,526.32
Mango,Fruits,24.38,1,2024-09-28,24.38
Chips,Snacks,37.32,6,2025-06-09,223.92
Cream,Dairy,29.98,12,2024-10-14,359.76
Coffee,Beverages,41.12,16,2025-04-17,657.92
Coffee,Beverages,41.66,18,2024-08-13,749.88
Butter,Dairy,40.52,1,2024-09-06,40.52
Orange,Fruits,33.64,8,2024-10-10,269.12
Tea,Beverages,43.2,13,2024-12-13,561.6
Apple,Fruits,6.76,16,2025-04-16,108.16
Yogurt,Dairy,14.64,13,2024-12-25,190.32
Tomato,Vegetables,16.98,2,2024-07-25,33.96
Cream,Dairy,24.67,10,2024-07-28,246.7
Orange,Fruits,44.02,1,2024-10-11,44.02
Butter,Dairy,14.68,8,2024-07-23,117.44
Cookies,Snacks,11.81,9,2024-08-30,106.29
Water,Beverages,34.04,20,2025-04-27,680.8
Juice,Beverages,31.69,11,2025-02-15,348.59
Cookies,Snacks,3.27,18,2024-12-11,58.86
Nuts,Snacks,5.56,20,2025-02-16,111.2
Coffee,Beverages,10.79,15,2025-06-11,161.85
Soda,Beverages,24.42,3,2024-08-21,73.26
Tea,Beverages,46.67,17,2024-08-23,793.39
Cheese,Dairy,9.16,5,2024-08-18,45.8
Chips,Snacks,13.1,17,2025-01-05,222.7
Grapes,Fruits,19.32,18,2025-05-21,347.76
Spinach,Vegetables,49.89,17,2025-02-01,848.13
Grapes,Fruits,6.8,16,2024-12-30,108.8
Banana,Fruits,44.17,20,2024-07-19,883.4
Banana,Fruits,11.08,14,2024-10-30,155.12
Mango,Fruits,1.34,8,2025-05-21,10.72
Grapes,Fruits,44.83,17,2024-10-15,762.11
Milk,Dairy,47.5,6,2024-10-05,285.0
Cheese,Dairy,35.37,19,2024-08-14,672.03
Apple,Fruits,3.86,2,2025-06-15,7.72
Apple,Fruits,2.42,13,2024-07-25,31.46
Cheese,Dairy,24.72,17,2024-12-22,420.24
Chips,Snacks,7.64,4,2024-12-28,30.56
Popcorn,Snacks,25.26,16,2025-06-04,404.16
Tomato,Vegetables,11.66,4,2024-07-06,46.64
Orange,Fruits,34.42,4,2025-01-24,137.68
Potato,Vegetables,13.11,6,2025-05-12,78.66
Carrot,Vegetables,21.04,2,2025-03-23,42.08
Onion,Vegetables,3.02,6,2025-05-27,18.12
Tea,Beverages,9.55,1,2025-04-07,9.55
Cookies,Snacks,31.55,14,2024-09-15,441.7
Cheese,Dairy,27.97,4,2024-09-06,111.88
Cream,Dairy,23.3,14,2025-01-25,326.2
Milk,Dairy,16.87,17,2025-02-23,286.79
Coffee,Beverages,18.21,8,2025-06-01,145.68
Cream,Dairy,33.08,17,2024-10-04,562.36
Tea,Beverages,29.14,18,2024-11-07,524.52
Apple,Fruits,14.05,7,2025-05-11,98.35
Cheese,Dairy,35.34,10,2025-01-13,353.4
Banana,Fruits,11.51,17,2025-03-23,195.67
Chips,Snacks,16.69,11,2025-02-23,183.59
Cheese,Dairy,41.28,3,2024-10-22,123.84
Granola Bar,Snacks,19.33,10,2025-06-07,193.3
Tomato,Vegetables,19.45,18,2025-05-01,350.1
Juice,Beverages,17.27,13,2024-11-12,224.51
Grapes,Fruits,43.07,18,2025-02-07,775.26
Tea,Beverages,43.17,8,2024-11-24,345.36
Juice,Beverages,25.23,4,2025-03-11,100.92
Soda,Beverages,10.3,13,2025-04-17,133.9
Cookies,Snacks,32.33,5,2025-03-13,161.65
Granola Bar,Snacks,2.58,8,2025-06-11,20.64
Banana,Fruits,11.61,18,2025-06-19,208.98
Milk,Dairy,5.03,2,2024-10-12,10.06
Cookies,Snacks,23.32,14,2024-07-06,326.48
Tea,Beverages,7.34,2,2024-08-05,14.68
Water,Beverages,27.6,6,2024-10-07,165.6
Spinach,Vegetables,17.01,19,2024-08-01,323.19
Butter,Dairy,15.64,18,2024-12-16,281.52
Tomato,Vegetables,26.73,20,2024-10-18,534.6
Nuts,Snacks,10.48,7,2024-09-24,73.36
Juice,Beverages,9.55,19,2025-01-24,181.45
Carrot,Vegetables,20.23,3,2025-01-30,60.69
Banana,Fruits,49.16,12,2024-10-11,589.92
Granola Bar,Snacks,17.79,6,2024-12-25,106.74
Carrot,Vegetables,1.69,4,2024-12-20,6.76
Juice,Beverages,32.6,12,2025-03-10,391.2
Cream,Dairy,20.99,18,2025-06-11,377.82
Milk,Dairy,35.42,8,2024-09-21,283.36
Cookies,Snacks,44.41,14,2024-08-17,621.74
Potato,Vegetables,36.28,2,2024-08-29,72.56
Carrot,Vegetables,33.11,12,2024-12-19,397.32
Tomato,Vegetables,49.01,17,2024-11-01,833.17
Cookies,Snacks,20.01,14,2024-12-31,280.14
Tomato,Vegetables,24.71,1,2025-04-22,24.71
Apple,Fruits,22.5,11,2024-10-30,247.5
Orange,Fruits,13.98,5,2024-08-25,69.9
Nuts,Snacks,38.31,16,2024-10-18,612.96
Butter,Dairy,22.68,5,2024-09-08,113.4
Soda,Beverages,6.53,5,2025-05-28,32.65
Grapes,Fruits,15.65,8,2024-10-29,125.2
Grapes,Fruits,13.23,10,2024-12-27,132.3
Popcorn,Snacks,10.53,15,2025-05-06,157.95
Granola Bar,Snacks,4.76,6,2024-12-23,28.56
Yogurt,Dairy,11.29,9,2024-07-23,101.61
Tomato,Vegetables,37.66,1,2024-07-11,37.66
Tea,Beverages,12.86,9,2025-02-12,115.74
Popcorn,Snacks,42.75,5,2024-08-31,213.75
Nuts,Snacks,33.13,9,2024-08-11,298.17
Cream,Dairy,44.73,10,2024-11-28,447.3
Juice,Beverages,5.05,4,2024-12-04,20.2
Butter,Dairy,6.97,15,2025-02-18,104.55
Grapes,Fruits,23.4,3,2025-01-07,70.2
