id,timestamp,sender,message
2380,2025-01-13 09:57:48,AXISBANK,INR 13862.38 spent at Amazon. Avl bal: 21918.52
2381,2025-03-07 10:15:52,ICICIBANK,Rs. 10646.13 debited for Rent via NEFT to Courtney. A/c bal: Rs. 34875.74
2382,2025-01-31 08:48:33,AXISBANK,INR 14965.54 spent at Swiggy/Zomato. Avl bal: 18147.68
2383,2025-05-20 01:30:22,HDFCBK,Rs. 10410.68 debited for Rent via NEFT to Bob. A/c bal: Rs. 1903.26
2384,2025-05-21 08:57:05,AXISBANK,Rs. 3411.36 debited for Electricity/Water Bill.
2385,2025-03-02 20:06:53,GPay,You paid ₹13162.76 to Uber/Ola. UPI Ref: 748135494
2386,2025-01-28 07:46:16,GPay,INR 5394.81 spent at Amazon. Avl bal: 22080.27
2387,2025-06-17 02:10:13,ICICIBANK,Rs. 10315.79 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
2388,2025-06-11 17:57:20,BOBBNK,You paid ₹8920.78 to Uber/Ola. UPI Ref: 99730818
2389,2025-04-12 07:22:17,GPay,INR 4910.2 spent at Amazon. Avl bal: 14709.7
2390,2025-01-01 05:35:18,GPay,Rs. 12747.86 debited for Rent via NEFT to Laura. A/c bal: Rs. 19852.88
2391,2025-01-29 16:10:40,HDFCBK,Rs. 8199.52 debited for Electricity/Water Bill.
2392,2025-01-10 22:08:08,ICICIBANK,You paid ₹3708.0 to Uber/Ola. UPI Ref: 846921460
2393,2025-02-09 10:56:42,SBIINB,INR 14344.96 spent at Swiggy/Zomato. Avl bal: 25329.2
2394,2025-03-31 18:11:26,ICICIBANK,Rs. 722.86 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
2395,2025-03-01 22:10:18,BOBBNK,Rs. 5703.1 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
2396,2025-04-29 15:42:45,ICICIBANK,INR 2397.21 spent at Amazon. Avl bal: 21994.2
2397,2025-02-10 06:54:11,GPay,Rs. 3280.86 debited towards Netflix/Amazon Prime. Thank you for using GPay
2398,2025-01-29 07:24:50,HDFCBK,Rs. 12105.58 debited for Electricity/Water Bill.
2399,2025-03-19 03:01:45,BOBBNK,INR 6015.55 spent at Amazon. Avl bal: 33062.64
2400,2025-02-21 12:43:35,HDFCBK,INR 10792.17 spent at Amazon. Avl bal: 6960.44
2401,2025-05-03 15:05:47,ICICIBANK,INR 11081.89 spent at Swiggy/Zomato. Avl bal: 12339.27
2402,2025-03-03 10:36:42,GPay,Rs. 8588.51 debited towards Netflix/Amazon Prime. Thank you for using GPay
2403,2025-04-21 09:02:05,ICICIBANK,Rs. 4085.36 debited for Electricity/Water Bill.
2404,2025-02-27 18:44:16,BOBBNK,Rs. 8435.58 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
2405,2025-01-22 05:03:31,AXISBANK,You paid ₹3678.29 to Uber/Ola. UPI Ref: 867987983
2406,2025-01-14 08:14:27,BOBBNK,Rs. 6757.89 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
2407,2025-02-26 08:40:23,HDFCBK,INR 9735.0 spent at Swiggy/Zomato. Avl bal: 45598.75
2408,2025-05-30 11:24:57,ICICIBANK,You paid ₹1275.69 to Uber/Ola. UPI Ref: 682056347
2409,2025-06-09 15:45:15,SBIINB,Rs. 3727.52 debited for Electricity/Water Bill.
2410,2025-06-17 14:00:57,HDFCBK,INR 6516.39 spent at Amazon. Avl bal: 23742.17
2411,2025-04-13 05:34:08,SBIINB,Rs. 14197.45 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
2412,2025-05-05 06:03:48,AXISBANK,Rs. 7936.41 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
2413,2025-02-23 20:44:37,ICICIBANK,INR 10903.59 spent at Amazon. Avl bal: 47284.42
2414,2025-02-06 03:28:46,BOBBNK,Rs. 9052.24 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
2415,2025-06-03 22:22:27,ICICIBANK,INR 7032.17 spent at Swiggy/Zomato. Avl bal: 25467.43
2416,2025-04-12 13:51:21,BOBBNK,Rs. 12678.63 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
2417,2025-01-15 02:42:18,ICICIBANK,INR 3157.39 spent at Swiggy/Zomato. Avl bal: 19983.46
2418,2025-03-12 08:21:25,SBIINB,INR 3760.77 spent at Amazon. Avl bal: 6361.37
2419,2025-01-25 17:59:47,AXISBANK,Rs. 10615.09 debited for Rent via NEFT to Stephanie. A/c bal: Rs. 35428.81
2420,2025-02-04 09:30:32,HDFCBK,INR 5971.27 spent at Swiggy/Zomato. Avl bal: 7537.93
2421,2025-03-23 09:12:38,BOBBNK,You paid ₹11768.38 to Uber/Ola. UPI Ref: 59484110
2422,2025-03-21 04:23:32,AXISBANK,INR 7189.29 spent at Swiggy/Zomato. Avl bal: 17315.6
2423,2025-03-08 22:54:22,ICICIBANK,INR 9285.83 spent at Swiggy/Zomato. Avl bal: 18269.02
2424,2025-03-07 06:30:14,GPay,Rs. 2758.04 debited towards Netflix/Amazon Prime. Thank you for using GPay
2425,2025-04-24 22:45:09,SBIINB,Rs. 14181.17 debited for Rent via NEFT to Jenna. A/c bal: Rs. 7340.19
2426,2025-04-21 06:04:02,GPay,INR 8752.79 spent at Amazon. Avl bal: 35843.67
2427,2025-05-10 16:17:55,HDFCBK,INR 12036.55 spent at Swiggy/Zomato. Avl bal: 4414.65
2428,2025-03-30 17:37:55,HDFCBK,You paid ₹2506.42 to Uber/Ola. UPI Ref: 238361131
2429,2025-06-08 22:30:16,ICICIBANK,Rs. 5482.26 debited for Rent via NEFT to Mia. A/c bal: Rs. 36831.68
2430,2025-05-31 00:02:49,AXISBANK,INR 9454.79 spent at Swiggy/Zomato. Avl bal: 45944.74
2431,2025-04-24 07:02:05,HDFCBK,INR 10019.19 spent at Amazon. Avl bal: 24384.91
2432,2025-03-25 13:22:51,AXISBANK,You paid ₹6027.6 to Uber/Ola. UPI Ref: 158793939
2433,2025-04-05 06:05:04,GPay,Rs. 2455.68 debited for Rent via NEFT to Gary. A/c bal: Rs. 44908.39
2434,2025-05-16 12:18:28,GPay,Rs. 8555.94 debited for Rent via NEFT to David. A/c bal: Rs. 42201.89
2435,2025-02-11 01:28:53,HDFCBK,Rs. 11328.32 debited for Rent via NEFT to Sean. A/c bal: Rs. 23865.99
2436,2025-01-11 19:33:31,ICICIBANK,Rs. 6686.42 debited for Electricity/Water Bill.
2437,2025-01-31 13:00:33,AXISBANK,Rs. 5596.59 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
2438,2025-04-24 02:06:52,AXISBANK,Rs. 4858.06 debited for Rent via NEFT to Chad. A/c bal: Rs. 5238.84
2439,2025-02-07 15:41:17,AXISBANK,Rs. 2479.33 debited for Rent via NEFT to Veronica. A/c bal: Rs. 9852.17
2440,2025-06-15 06:54:21,ICICIBANK,Rs. 4170.7 debited for Electricity/Water Bill.
2441,2025-03-19 00:03:29,BOBBNK,You paid ₹11420.32 to Uber/Ola. UPI Ref: 584723103
2442,2025-02-08 13:44:11,SBIINB,INR 12004.26 spent at Swiggy/Zomato. Avl bal: 44287.47
2443,2025-03-12 01:48:55,GPay,Rs. 14498.68 debited for Rent via NEFT to Ruth. A/c bal: Rs. 16033.63
2444,2025-01-12 02:50:39,AXISBANK,INR 13795.04 spent at Amazon. Avl bal: 17327.87
2445,2025-06-16 04:50:09,SBIINB,Rs. 4385.02 debited for Rent via NEFT to Angela. A/c bal: Rs. 10641.2
2446,2025-06-01 14:37:35,GPay,Rs. 5279.5 debited towards Netflix/Amazon Prime. Thank you for using GPay
2447,2025-06-24 05:34:28,HDFCBK,You paid ₹13197.05 to Uber/Ola. UPI Ref: 769413996
2448,2025-02-25 00:26:29,GPay,You paid ₹14794.42 to Uber/Ola. UPI Ref: 659713230
2449,2025-05-29 15:38:15,BOBBNK,Rs. 4326.59 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
2450,2025-03-16 15:42:39,GPay,INR 6602.1 spent at Amazon. Avl bal: 47836.42
2451,2025-03-04 00:31:41,BOBBNK,INR 8510.52 spent at Amazon. Avl bal: 43623.91
2452,2025-05-07 02:22:14,GPay,Rs. 8608.02 debited towards Netflix/Amazon Prime. Thank you for using GPay
2453,2025-02-18 05:48:23,SBIINB,Rs. 11871.29 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
2454,2025-02-08 03:58:35,GPay,INR 6142.4 spent at Amazon. Avl bal: 19802.61
2455,2025-06-02 14:12:57,GPay,INR 14359.16 spent at Amazon. Avl bal: 6132.13
2456,2025-01-13 01:53:53,ICICIBANK,INR 5565.41 spent at Swiggy/Zomato. Avl bal: 40753.08
2457,2025-02-10 05:11:19,AXISBANK,INR 12061.45 spent at Amazon. Avl bal: 29062.03
2458,2025-03-12 23:27:51,GPay,INR 1462.16 spent at Swiggy/Zomato. Avl bal: 34163.96
2459,2025-01-05 01:39:48,AXISBANK,You paid ₹963.44 to Uber/Ola. UPI Ref: 958841640
2460,2025-03-01 09:01:35,ICICIBANK,Rs. 2197.35 debited for Rent via NEFT to Jeremy. A/c bal: Rs. 13407.39
2461,2025-01-23 02:10:00,AXISBANK,Rs. 8850.46 debited for Rent via NEFT to Natasha. A/c bal: Rs. 27781.52
2462,2025-03-02 11:00:31,SBIINB,Rs. 10876.64 debited for Electricity/Water Bill.
2463,2025-05-07 12:19:12,ICICIBANK,Rs. 13332.96 debited for Rent via NEFT to Jacob. A/c bal: Rs. 32619.08
2464,2025-03-24 11:44:13,SBIINB,You paid ₹1331.02 to Uber/Ola. UPI Ref: 338151417
2465,2025-02-22 14:19:09,GPay,INR 12951.5 spent at Amazon. Avl bal: 8066.28
2466,2025-06-21 02:58:06,BOBBNK,Rs. 6936.78 debited for Electricity/Water Bill.
2467,2025-02-08 14:49:33,GPay,INR 14102.1 spent at Amazon. Avl bal: 5257.45
2468,2025-04-07 22:26:00,HDFCBK,Rs. 1391.3 debited for Electricity/Water Bill.
2469,2025-02-18 19:28:07,HDFCBK,Rs. 14101.25 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
2470,2025-03-04 04:53:53,SBIINB,Rs. 593.12 debited for Rent via NEFT to Megan. A/c bal: Rs. 20226.24
2471,2025-03-24 05:06:30,BOBBNK,You paid ₹6734.49 to Uber/Ola. UPI Ref: 817132361
2472,2025-01-27 20:33:51,BOBBNK,INR 2242.13 spent at Amazon. Avl bal: 29587.97
2473,2025-04-08 05:26:31,SBIINB,INR 12728.06 spent at Swiggy/Zomato. Avl bal: 25698.6
2474,2025-04-26 04:05:55,SBIINB,Rs. 8037.1 debited for Electricity/Water Bill.
2475,2025-03-15 06:41:20,GPay,You paid ₹13906.13 to Uber/Ola. UPI Ref: 621991454
2476,2025-02-19 14:20:05,GPay,Rs. 462.17 debited for Electricity/Water Bill.
2477,2025-04-21 21:00:54,GPay,Rs. 2129.92 debited for Rent via NEFT to Jose. A/c bal: Rs. 29546.72
2478,2025-06-15 11:04:42,SBIINB,INR 7719.1 spent at Amazon. Avl bal: 9892.35
2479,2025-01-14 11:31:37,HDFCBK,Rs. 3268.8 debited for Rent via NEFT to Brittany. A/c bal: Rs. 24743.28
2480,2025-02-22 21:31:22,BOBBNK,Rs. 519.76 debited for Electricity/Water Bill.
2481,2025-04-06 08:40:24,BOBBNK,Rs. 14515.3 debited for Rent via NEFT to Erin. A/c bal: Rs. 45008.05
2482,2025-01-04 04:50:53,GPay,INR 11324.51 spent at Amazon. Avl bal: 6624.03
2483,2025-03-19 18:15:53,HDFCBK,Rs. 9025.77 debited for Electricity/Water Bill.
2484,2025-01-28 13:24:22,GPay,Rs. 10112.61 debited towards Netflix/Amazon Prime. Thank you for using GPay
2485,2025-01-24 01:19:56,GPay,Rs. 4384.21 debited towards Netflix/Amazon Prime. Thank you for using GPay
2486,2025-03-12 00:09:17,BOBBNK,Rs. 8165.28 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
2487,2025-02-26 20:05:46,GPay,You paid ₹4112.11 to Uber/Ola. UPI Ref: 3294538
2488,2025-03-29 14:07:49,SBIINB,Rs. 1735.01 debited for Rent via NEFT to Sally. A/c bal: Rs. 37849.11
2489,2025-01-30 23:10:00,SBIINB,Rs. 1613.42 debited for Electricity/Water Bill.
2490,2025-01-22 17:01:39,HDFCBK,INR 1724.98 spent at Swiggy/Zomato. Avl bal: 28491.65
2491,2025-04-08 15:42:21,AXISBANK,INR 12348.49 spent at Amazon. Avl bal: 45602.93
2492,2025-03-02 21:02:40,AXISBANK,You paid ₹8488.86 to Uber/Ola. UPI Ref: 474034324
2493,2025-04-17 04:05:25,GPay,Rs. 8854.08 debited for Electricity/Water Bill.
2494,2025-04-13 14:59:51,ICICIBANK,Rs. 3901.35 debited for Rent via NEFT to Samuel. A/c bal: Rs. 3155.04
2495,2025-05-21 02:27:19,ICICIBANK,Rs. 2138.25 debited for Electricity/Water Bill.
2496,2025-01-08 14:59:29,BOBBNK,You paid ₹9814.83 to Uber/Ola. UPI Ref: 686966309
2497,2025-06-24 12:43:02,GPay,INR 5957.03 spent at Amazon. Avl bal: 29862.1
2498,2025-06-02 09:09:16,BOBBNK,INR 11127.32 spent at Amazon. Avl bal: 23869.97
2499,2025-05-17 16:08:55,HDFCBK,Rs. 8961.04 debited for Electricity/Water Bill.
2500,2025-02-27 13:17:13,SBIINB,INR 4711.99 spent at Amazon. Avl bal: 35191.26
2501,2025-05-28 09:47:29,ICICIBANK,Rs. 5645.65 debited for Electricity/Water Bill.
2502,2025-06-03 07:31:44,BOBBNK,Rs. 1367.22 debited for Electricity/Water Bill.
2503,2025-01-05 23:34:00,GPay,Rs. 7092.73 debited towards Netflix/Amazon Prime. Thank you for using GPay
2504,2025-01-03 19:58:42,HDFCBK,INR 11871.48 spent at Amazon. Avl bal: 45767.4
2505,2025-05-27 10:37:32,GPay,You paid ₹5951.07 to Uber/Ola. UPI Ref: 361433453
2506,2025-02-18 06:20:23,HDFCBK,Rs. 9728.74 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
2507,2025-06-06 06:44:47,SBIINB,INR 11246.34 spent at Swiggy/Zomato. Avl bal: 22251.87
2508,2025-02-14 08:55:35,HDFCBK,You paid ₹13851.23 to Uber/Ola. UPI Ref: 930671314
2509,2025-05-29 10:31:53,ICICIBANK,Rs. 5664.87 debited for Electricity/Water Bill.
2510,2025-05-09 17:37:24,BOBBNK,INR 10231.17 spent at Amazon. Avl bal: 13043.51
2511,2025-01-07 23:06:53,ICICIBANK,Rs. 1340.18 debited for Rent via NEFT to Stephanie. A/c bal: Rs. 2530.92
2512,2025-04-04 10:56:22,SBIINB,Rs. 10668.28 debited for Rent via NEFT to John. A/c bal: Rs. 18057.75
2513,2025-01-27 23:35:41,BOBBNK,INR 7247.99 spent at Swiggy/Zomato. Avl bal: 5423.18
2514,2025-04-16 07:28:34,ICICIBANK,INR 10424.77 spent at Swiggy/Zomato. Avl bal: 29640.62
2515,2025-03-14 22:22:55,GPay,INR 13982.21 spent at Swiggy/Zomato. Avl bal: 35766.76
2516,2025-05-29 06:59:02,BOBBNK,Rs. 8202.12 debited for Rent via NEFT to Dawn. A/c bal: Rs. 36984.68
2517,2025-04-14 01:55:21,AXISBANK,Rs. 12404.58 debited for Electricity/Water Bill.
2518,2025-05-10 21:32:10,SBIINB,INR 11693.75 spent at Amazon. Avl bal: 25594.7
2519,2025-02-18 02:45:33,AXISBANK,Rs. 12728.56 debited for Electricity/Water Bill.
2520,2025-04-20 16:41:14,BOBBNK,INR 4098.11 spent at Swiggy/Zomato. Avl bal: 34720.93
2521,2025-04-21 05:26:56,GPay,Rs. 3971.09 debited for Electricity/Water Bill.
2522,2025-06-17 23:13:06,BOBBNK,INR 8703.27 spent at Swiggy/Zomato. Avl bal: 17887.27
2523,2025-05-14 04:11:39,SBIINB,Rs. 13896.62 debited for Electricity/Water Bill.
2524,2025-05-30 02:32:28,ICICIBANK,You paid ₹9051.75 to Uber/Ola. UPI Ref: 390246709
2525,2025-01-29 07:30:31,ICICIBANK,Rs. 2243.4 debited for Rent via NEFT to Brian. A/c bal: Rs. 27495.97
2526,2025-01-14 18:17:54,ICICIBANK,You paid ₹1811.71 to Uber/Ola. UPI Ref: 22341771
2527,2025-04-03 08:46:43,ICICIBANK,Rs. 10343.57 debited for Electricity/Water Bill.
2528,2025-03-23 20:33:44,AXISBANK,You paid ₹9758.34 to Uber/Ola. UPI Ref: 307822795
2529,2025-01-20 12:02:23,GPay,INR 1862.6 spent at Amazon. Avl bal: 12009.1
2530,2025-03-14 13:51:57,BOBBNK,Rs. 14610.47 debited for Rent via NEFT to Sheri. A/c bal: Rs. 30514.52
2531,2025-06-11 00:49:09,BOBBNK,Rs. 1846.51 debited for Electricity/Water Bill.
2532,2024-12-31 04:06:54,SBIINB,You paid ₹2259.82 to Uber/Ola. UPI Ref: 368677345
2533,2025-04-06 07:33:48,BOBBNK,Rs. 628.42 debited for Electricity/Water Bill.
2534,2025-02-12 03:24:03,ICICIBANK,Rs. 14801.35 debited for Electricity/Water Bill.
2535,2025-05-21 07:43:46,AXISBANK,Rs. 6108.81 debited for Rent via NEFT to Alexander. A/c bal: Rs. 42931.13
2536,2025-03-06 19:49:31,HDFCBK,INR 9693.62 spent at Swiggy/Zomato. Avl bal: 6439.88
2537,2025-05-29 15:10:37,ICICIBANK,INR 4875.11 spent at Amazon. Avl bal: 7420.13
2538,2025-05-02 02:15:40,ICICIBANK,You paid ₹10805.87 to Uber/Ola. UPI Ref: 892883516
2539,2025-04-25 16:49:19,HDFCBK,Rs. 11918.45 debited for Rent via NEFT to Kristine. A/c bal: Rs. 37047.17
2540,2025-01-19 21:25:47,ICICIBANK,Rs. 13486.68 debited for Electricity/Water Bill.
2541,2025-02-05 23:28:18,ICICIBANK,Rs. 177.76 debited for Electricity/Water Bill.
2542,2025-03-07 19:44:43,AXISBANK,You paid ₹2640.34 to Uber/Ola. UPI Ref: 23865675
2543,2025-05-15 17:00:34,GPay,Rs. 3893.58 debited towards Netflix/Amazon Prime. Thank you for using GPay
2544,2025-04-05 06:28:38,AXISBANK,INR 13212.83 spent at Swiggy/Zomato. Avl bal: 49082.67
2545,2025-06-23 01:38:09,AXISBANK,Rs. 1094.08 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
2546,2025-06-23 10:17:52,BOBBNK,INR 3621.56 spent at Swiggy/Zomato. Avl bal: 39381.23
2547,2025-03-25 04:24:58,HDFCBK,INR 5921.36 spent at Swiggy/Zomato. Avl bal: 25293.79
2548,2025-03-24 00:48:53,HDFCBK,Rs. 13961.12 debited for Rent via NEFT to Jennifer. A/c bal: Rs. 1828.72
2549,2024-12-30 00:52:03,GPay,Rs. 11079.01 debited towards Netflix/Amazon Prime. Thank you for using GPay
2550,2025-04-21 20:47:12,BOBBNK,You paid ₹10685.35 to Uber/Ola. UPI Ref: 490061267
2551,2025-03-24 05:11:16,SBIINB,INR 10813.3 spent at Swiggy/Zomato. Avl bal: 10429.02
2552,2025-05-10 06:51:07,BOBBNK,Rs. 5528.56 debited for Rent via NEFT to Angela. A/c bal: Rs. 6006.05
2553,2025-05-26 09:16:17,BOBBNK,Rs. 7175.08 debited for Electricity/Water Bill.
2554,2025-02-26 03:48:21,HDFCBK,INR 7721.28 spent at Swiggy/Zomato. Avl bal: 34308.26
2555,2025-03-16 14:40:08,GPay,Rs. 14352.73 debited towards Netflix/Amazon Prime. Thank you for using GPay
2556,2025-05-19 02:06:46,AXISBANK,INR 9814.08 spent at Swiggy/Zomato. Avl bal: 18231.53
2557,2025-03-21 19:07:48,HDFCBK,INR 1116.36 spent at Swiggy/Zomato. Avl bal: 13065.33
2558,2025-03-26 09:24:17,SBIINB,Rs. 1723.05 debited for Electricity/Water Bill.
2559,2025-05-05 10:58:46,SBIINB,Rs. 10960.76 debited for Electricity/Water Bill.
2560,2025-06-05 21:08:37,SBIINB,Rs. 2558.99 debited for Rent via NEFT to Helen. A/c bal: Rs. 26808.17
2561,2025-01-29 19:42:57,AXISBANK,You paid ₹4912.24 to Uber/Ola. UPI Ref: 642560784
2562,2024-12-25 15:01:52,BOBBNK,INR 13184.01 spent at Amazon. Avl bal: 3615.92
2563,2025-03-02 06:39:27,SBIINB,Rs. 12009.16 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
2564,2025-01-19 20:11:40,SBIINB,Rs. 1745.97 debited for Rent via NEFT to Jennifer. A/c bal: Rs. 36733.53
2565,2025-05-31 11:09:56,AXISBANK,Rs. 1483.2 debited for Rent via NEFT to Melissa. A/c bal: Rs. 17111.66
2566,2025-05-22 08:57:17,HDFCBK,Rs. 13378.88 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
2567,2025-03-25 08:01:09,GPay,INR 12653.9 spent at Amazon. Avl bal: 43184.45
2568,2024-12-28 04:39:48,HDFCBK,Rs. 7579.69 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
2569,2025-02-18 08:11:32,ICICIBANK,Rs. 3344.54 debited for Rent via NEFT to Sandra. A/c bal: Rs. 31371.95
2570,2025-03-13 18:28:44,ICICIBANK,Rs. 1571.8 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
2571,2025-06-23 03:08:49,GPay,INR 7632.57 spent at Swiggy/Zomato. Avl bal: 13138.64
2572,2025-02-04 19:20:43,ICICIBANK,You paid ₹9126.07 to Uber/Ola. UPI Ref: 111940764
2573,2025-03-31 07:57:33,GPay,You paid ₹1847.21 to Uber/Ola. UPI Ref: 364535050
2574,2025-04-29 16:11:29,AXISBANK,You paid ₹5932.6 to Uber/Ola. UPI Ref: 795346492
2575,2025-03-20 22:38:07,SBIINB,Rs. 6545.61 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
2576,2025-04-27 02:52:30,AXISBANK,You paid ₹4305.79 to Uber/Ola. UPI Ref: 433985243
2577,2025-03-29 05:58:00,AXISBANK,You paid ₹12096.87 to Uber/Ola. UPI Ref: 63630102
2578,2025-04-13 21:27:24,GPay,Rs. 10537.37 debited for Electricity/Water Bill.
2579,2025-03-04 16:28:26,SBIINB,Rs. 5229.72 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
2580,2025-03-16 05:24:52,AXISBANK,You paid ₹3056.7 to Uber/Ola. UPI Ref: 927509593
2581,2025-03-12 09:21:20,SBIINB,Rs. 7747.99 debited for Electricity/Water Bill.
2582,2025-03-27 02:07:28,ICICIBANK,Rs. 4593.34 debited for Electricity/Water Bill.
2583,2025-01-27 10:51:09,ICICIBANK,INR 11148.31 spent at Swiggy/Zomato. Avl bal: 38852.71
2584,2025-06-10 05:38:52,ICICIBANK,INR 6700.32 spent at Swiggy/Zomato. Avl bal: 12329.01
2585,2025-03-11 13:24:42,ICICIBANK,INR 8328.28 spent at Swiggy/Zomato. Avl bal: 31684.12
2586,2025-05-15 13:46:59,BOBBNK,INR 2126.7 spent at Swiggy/Zomato. Avl bal: 43967.69
2587,2025-05-15 20:13:58,AXISBANK,Rs. 8305.17 debited for Electricity/Water Bill.
2588,2025-03-02 02:46:04,ICICIBANK,Rs. 7849.71 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
2589,2025-01-31 14:24:57,GPay,INR 8068.92 spent at Swiggy/Zomato. Avl bal: 10429.33
2590,2025-03-03 01:49:31,BOBBNK,INR 11108.51 spent at Swiggy/Zomato. Avl bal: 21056.09
2591,2025-02-08 07:24:46,AXISBANK,INR 6872.78 spent at Amazon. Avl bal: 40366.24
2592,2025-03-25 19:51:25,BOBBNK,INR 10517.13 spent at Swiggy/Zomato. Avl bal: 10332.87
2593,2025-06-08 03:31:03,SBIINB,Rs. 635.22 debited for Rent via NEFT to Henry. A/c bal: Rs. 21793.58
2594,2025-05-10 14:11:15,GPay,Rs. 14754.11 debited for Electricity/Water Bill.
2595,2025-04-01 10:00:47,GPay,INR 14857.24 spent at Amazon. Avl bal: 41267.53
2596,2025-03-18 20:53:53,AXISBANK,Rs. 8468.9 debited for Rent via NEFT to Jennifer. A/c bal: Rs. 44877.91
2597,2025-01-16 12:14:53,SBIINB,INR 5079.36 spent at Amazon. Avl bal: 32886.67
2598,2025-03-09 06:38:35,BOBBNK,INR 13211.69 spent at Amazon. Avl bal: 9838.67
2599,2025-03-25 01:47:58,HDFCBK,You paid ₹1353.79 to Uber/Ola. UPI Ref: 643496068
2600,2025-06-11 10:17:11,BOBBNK,Rs. 7411.85 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
2601,2025-06-16 21:47:03,BOBBNK,Rs. 8124.12 debited for Rent via NEFT to Robert. A/c bal: Rs. 43663.51
2602,2025-05-01 00:35:41,BOBBNK,Rs. 10111.63 debited for Rent via NEFT to Kimberly. A/c bal: Rs. 15976.23
2603,2025-02-16 23:28:21,AXISBANK,Rs. 5068.8 debited for Rent via NEFT to Tracy. A/c bal: Rs. 12431.24
2604,2025-06-15 22:15:10,GPay,Rs. 3635.26 debited for Electricity/Water Bill.
2605,2025-01-09 13:19:27,HDFCBK,INR 14964.03 spent at Amazon. Avl bal: 21214.41
2606,2025-02-19 10:53:57,ICICIBANK,Rs. 10924.43 debited for Electricity/Water Bill.
2607,2025-01-17 10:27:43,ICICIBANK,Rs. 13662.61 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
2608,2025-04-04 02:10:18,HDFCBK,Rs. 6985.86 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
2609,2025-03-28 02:38:33,BOBBNK,Rs. 4138.35 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
2610,2025-03-06 14:15:14,SBIINB,You paid ₹6789.92 to Uber/Ola. UPI Ref: 13489279
2611,2025-02-15 07:58:47,SBIINB,Rs. 12132.95 debited for Electricity/Water Bill.
2612,2025-05-30 18:51:59,HDFCBK,INR 13018.31 spent at Swiggy/Zomato. Avl bal: 36155.27
2613,2025-05-29 23:48:25,HDFCBK,Rs. 13568.38 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
2614,2025-01-17 05:37:47,ICICIBANK,INR 2807.63 spent at Swiggy/Zomato. Avl bal: 2230.47
2615,2025-01-21 20:22:39,BOBBNK,INR 3495.35 spent at Swiggy/Zomato. Avl bal: 15401.17
2616,2024-12-31 00:03:03,HDFCBK,INR 13827.3 spent at Amazon. Avl bal: 40024.46
2617,2025-02-18 08:40:25,HDFCBK,Rs. 4404.26 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
2618,2025-02-08 12:14:26,AXISBANK,INR 12503.41 spent at Amazon. Avl bal: 5750.92
2619,2025-04-08 17:16:45,HDFCBK,You paid ₹14663.37 to Uber/Ola. UPI Ref: 890121987
2620,2025-03-27 18:13:14,HDFCBK,Rs. 610.77 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
2621,2025-04-11 08:46:58,AXISBANK,You paid ₹698.47 to Uber/Ola. UPI Ref: 633022617
2622,2025-03-27 03:12:52,BOBBNK,Rs. 12643.5 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
2623,2025-01-01 21:50:40,BOBBNK,Rs. 11536.84 debited for Electricity/Water Bill.
2624,2025-04-03 16:12:18,ICICIBANK,You paid ₹7063.46 to Uber/Ola. UPI Ref: 575572848
2625,2025-03-31 11:42:17,ICICIBANK,Rs. 4893.0 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
