Date,UPI ID,Amount,Type,Purpose
2025-04-20,rentcollection@upi,6471.22,Credit,Shopping
2025-04-15,rentcollection@upi,272.09,Debit,Reimbursement
2025-02-21,phonepe@upi,1399.79,Credit,House Rent
2025-02-28,amazon@upi,13636.91,Credit,Reimbursement
2025-04-10,phonepe@upi,6629.84,Credit,Shopping
2025-04-26,gpay@upi,4772.19,Credit,Reimbursement
2025-05-16,rentcollection@upi,14285.4,Debit,Reimbursement
2025-05-23,swiggy@upi,1226.45,Credit,Shopping
2025-01-30,rentcollection@upi,12442.96,Credit,Subscription
2024-12-29,phonepe@upi,8535.86,Credit,Subscription
2025-06-10,gpay@upi,13783.62,Debit,House Rent
2025-05-15,swiggy@upi,11670.57,Credit,Medical
2025-03-02,rentcollection@upi,3124.3,Debit,Food Delivery
2025-01-09,rentcollection@upi,11029.24,Debit,House Rent
2025-04-16,rentcollection@upi,6903.55,Debit,Subscription
2025-03-28,gpay@upi,2055.4,Credit,Medical
2025-06-11,amazon@upi,11721.37,Debit,House Rent
2025-05-30,rentcollection@upi,5836.06,Debit,Food Delivery
2025-05-11,paytm@upi,13832.47,Credit,Medical
2025-02-25,amazon@upi,2542.7,Credit,Medical
2025-03-21,swiggy@upi,11803.24,Credit,Subscription
2025-06-13,gpay@upi,830.77,Credit,Subscription
2025-04-06,paytm@upi,10841.26,Credit,House Rent
2025-04-24,paytm@upi,9711.2,Debit,Shopping
2025-04-17,rentcollection@upi,11586.64,Credit,Reimbursement
2025-04-01,amazon@upi,8744.12,Credit,Subscription
2025-04-21,gpay@upi,5344.01,Credit,Food Delivery
2025-04-16,rentcollection@upi,9647.19,Debit,Subscription
2025-03-11,phonepe@upi,2011.45,Debit,Medical
2025-04-28,phonepe@upi,11221.26,Debit,Food Delivery
2025-01-01,swiggy@upi,4313.35,Debit,Food Delivery
2025-02-22,phonepe@upi,465.42,Debit,Subscription
2024-12-25,gpay@upi,1742.15,Credit,Subscription
2025-05-18,swiggy@upi,8730.93,Credit,Food Delivery
2025-03-07,gpay@upi,10085.37,Debit,Food Delivery
2025-05-17,gpay@upi,10609.73,Debit,Food Delivery
2025-05-02,gpay@upi,12171.23,Debit,Shopping
2025-01-09,amazon@upi,12804.55,Credit,Subscription
2025-02-05,rentcollection@upi,12048.76,Debit,Food Delivery
2025-04-16,phonepe@upi,13428.82,Credit,House Rent
2025-01-14,swiggy@upi,5046.55,Debit,Food Delivery
2025-01-04,amazon@upi,5294.1,Credit,Medical
2025-04-26,rentcollection@upi,11233.49,Debit,Food Delivery
2025-02-06,gpay@upi,3975.29,Debit,Shopping
2025-03-07,paytm@upi,14084.24,Credit,House Rent
2025-01-07,phonepe@upi,9035.87,Credit,Medical
2025-06-07,amazon@upi,3923.3,Debit,Medical
2025-03-23,amazon@upi,14055.44,Credit,Food Delivery
2025-04-08,amazon@upi,2031.62,Credit,Food Delivery
2025-04-06,rentcollection@upi,11167.21,Debit,Subscription
2025-01-07,rentcollection@upi,3766.23,Credit,Reimbursement
2025-01-02,gpay@upi,6302.45,Credit,Shopping
2025-02-24,swiggy@upi,1239.65,Debit,Shopping
2025-05-14,paytm@upi,9145.44,Debit,Food Delivery
2025-01-19,paytm@upi,13200.59,Debit,Food Delivery
2025-05-14,paytm@upi,11364.17,Debit,Shopping
2025-01-10,rentcollection@upi,5218.39,Credit,Food Delivery
2025-06-09,phonepe@upi,10808.72,Credit,Food Delivery
2025-05-16,phonepe@upi,5266.66,Debit,Reimbursement
2025-01-14,gpay@upi,9127.59,Debit,Shopping
2025-05-27,swiggy@upi,455.19,Debit,Medical
2025-04-13,paytm@upi,7353.27,Debit,Food Delivery
2025-06-23,swiggy@upi,2450.24,Debit,Reimbursement
2025-03-01,amazon@upi,14953.28,Credit,Reimbursement
2025-06-18,rentcollection@upi,1025.46,Credit,Reimbursement
2025-05-04,swiggy@upi,14432.98,Credit,Medical
2025-05-30,rentcollection@upi,7071.64,Credit,Reimbursement
2025-05-14,phonepe@upi,1868.55,Debit,Medical
2025-04-03,gpay@upi,1966.63,Debit,Food Delivery
2025-05-16,rentcollection@upi,8493.44,Debit,Reimbursement
2025-06-10,swiggy@upi,13584.21,Credit,House Rent
2025-01-18,amazon@upi,1731.52,Credit,Medical
2025-02-12,gpay@upi,9461.44,Debit,Food Delivery
2025-02-25,paytm@upi,4616.19,Debit,Subscription
2025-05-18,paytm@upi,885.16,Credit,Shopping
2025-03-23,swiggy@upi,3677.37,Debit,Shopping
2025-01-15,phonepe@upi,11309.23,Credit,Subscription
2025-05-18,swiggy@upi,3221.2,Debit,Reimbursement
2025-01-24,amazon@upi,1269.51,Credit,Medical
2025-01-30,paytm@upi,1206.25,Credit,House Rent
2025-04-17,gpay@upi,9830.28,Credit,Shopping
2025-06-20,swiggy@upi,4690.36,Debit,Medical
2025-06-02,rentcollection@upi,5482.87,Credit,Shopping
2025-01-23,gpay@upi,5060.78,Debit,House Rent
2025-05-15,gpay@upi,809.35,Debit,Medical
2025-03-03,gpay@upi,8503.6,Debit,Subscription
2025-01-01,phonepe@upi,2264.7,Debit,House Rent
2025-03-13,swiggy@upi,4013.82,Debit,Reimbursement
2025-02-02,paytm@upi,9445.8,Credit,Subscription
2025-05-10,paytm@upi,8626.85,Credit,Shopping
2025-05-21,swiggy@upi,5780.42,Debit,House Rent
2025-03-24,amazon@upi,13124.87,Debit,Food Delivery
2025-06-15,paytm@upi,194.49,Credit,Medical
2025-01-06,amazon@upi,13681.92,Credit,Medical
2025-03-20,paytm@upi,8418.57,Debit,Reimbursement
2025-03-06,phonepe@upi,12500.1,Credit,Reimbursement
2025-02-13,phonepe@upi,385.86,Debit,Subscription
2025-06-14,amazon@upi,14483.75,Debit,House Rent
2025-06-17,swiggy@upi,4107.46,Credit,Medical
2025-03-26,gpay@upi,4597.07,Debit,House Rent
2025-02-24,swiggy@upi,3480.19,Credit,Food Delivery
2025-06-24,swiggy@upi,2821.17,Credit,Reimbursement
2025-04-15,amazon@upi,7060.91,Debit,Shopping
2025-05-15,gpay@upi,1600.14,Debit,Medical
2025-04-18,amazon@upi,8612.82,Debit,Subscription
2025-01-03,rentcollection@upi,10303.29,Debit,Shopping
2025-03-08,swiggy@upi,3834.09,Debit,Shopping
2025-01-04,gpay@upi,7984.53,Debit,Medical
2025-03-31,phonepe@upi,2939.3,Credit,Reimbursement
2025-04-19,gpay@upi,10786.12,Debit,Reimbursement
2025-06-07,gpay@upi,7969.68,Credit,Reimbursement
2025-06-16,paytm@upi,7097.41,Debit,Shopping
2025-02-20,amazon@upi,5597.26,Credit,Medical
2025-06-16,rentcollection@upi,1117.91,Credit,Reimbursement
2025-02-08,phonepe@upi,4238.01,Debit,Shopping
2025-02-11,swiggy@upi,8823.36,Credit,Reimbursement
2025-03-27,swiggy@upi,11287.81,Debit,Reimbursement
2025-06-15,phonepe@upi,5445.62,Credit,Medical
2025-02-19,rentcollection@upi,5129.77,Credit,House Rent
2025-05-19,phonepe@upi,1387.08,Credit,Reimbursement
2025-04-08,paytm@upi,11855.42,Debit,Reimbursement
2025-06-16,paytm@upi,9471.9,Debit,House Rent
2025-02-27,paytm@upi,2669.43,Credit,Reimbursement
2025-02-27,gpay@upi,6202.62,Debit,House Rent
2025-01-07,gpay@upi,9972.26,Debit,Reimbursement
2025-05-13,swiggy@upi,4433.9,Debit,Food Delivery
2025-01-05,phonepe@upi,4628.65,Credit,House Rent
2025-04-25,gpay@upi,7179.23,Credit,Reimbursement
2025-06-01,amazon@upi,2780.69,Credit,Food Delivery
2025-03-27,rentcollection@upi,11954.75,Debit,Food Delivery
2025-03-22,paytm@upi,3873.36,Credit,House Rent
2025-06-13,amazon@upi,12136.53,Credit,Subscription
2025-05-07,swiggy@upi,9677.85,Debit,Shopping
2025-02-21,amazon@upi,2413.64,Debit,Shopping
2025-01-05,gpay@upi,1864.2,Debit,Reimbursement
2025-06-19,phonepe@upi,1326.1,Debit,Food Delivery
2025-04-13,paytm@upi,5157.89,Credit,Subscription
2025-05-08,swiggy@upi,9649.96,Credit,Medical
2025-06-14,phonepe@upi,11224.41,Debit,Food Delivery
2025-05-26,amazon@upi,2258.91,Debit,Subscription
2025-03-09,amazon@upi,5006.11,Credit,Reimbursement
2025-06-14,gpay@upi,3538.68,Credit,Food Delivery
2025-04-11,swiggy@upi,9399.29,Debit,Subscription
2025-01-31,amazon@upi,11154.37,Debit,Medical
2025-04-23,swiggy@upi,9096.89,Debit,Food Delivery
2025-03-19,phonepe@upi,12695.48,Debit,Shopping
2025-04-08,gpay@upi,12991.58,Credit,Shopping
2025-03-09,swiggy@upi,4121.62,Credit,Medical
2025-04-28,rentcollection@upi,4879.96,Debit,Shopping
2025-03-12,amazon@upi,688.03,Debit,Food Delivery
2025-01-20,paytm@upi,9508.62,Credit,House Rent
2025-01-06,swiggy@upi,3142.46,Credit,Reimbursement
2025-03-02,amazon@upi,1723.06,Credit,Subscription
2025-02-04,amazon@upi,4058.92,Debit,Food Delivery
2024-12-28,swiggy@upi,14566.57,Credit,Reimbursement
2025-02-28,rentcollection@upi,11514.44,Debit,House Rent
2025-05-27,swiggy@upi,4986.46,Credit,House Rent
2025-05-16,gpay@upi,14056.83,Debit,Subscription
2025-02-08,paytm@upi,5855.31,Credit,Subscription
2025-03-10,rentcollection@upi,12821.71,Debit,Reimbursement
2025-02-16,amazon@upi,3733.77,Debit,Reimbursement
2025-05-04,rentcollection@upi,2791.82,Credit,Food Delivery
2025-05-15,gpay@upi,5736.67,Credit,House Rent
2025-05-16,paytm@upi,352.49,Credit,Food Delivery
2025-01-16,paytm@upi,14448.83,Credit,Medical
2025-01-31,phonepe@upi,8867.58,Debit,Reimbursement
2025-03-16,amazon@upi,3087.74,Debit,Shopping
2025-05-29,phonepe@upi,2683.77,Debit,Subscription
2025-03-02,amazon@upi,9100.43,Credit,Medical
2025-05-30,paytm@upi,6123.49,Credit,Medical
2025-03-25,rentcollection@upi,2238.07,Debit,Reimbursement
2025-02-04,phonepe@upi,12264.86,Debit,Shopping
2025-02-25,rentcollection@upi,8640.74,Debit,House Rent
2025-03-08,swiggy@upi,1611.16,Credit,Food Delivery
2025-03-02,phonepe@upi,9433.25,Credit,Medical
2025-06-03,rentcollection@upi,13525.73,Credit,Food Delivery
2025-05-19,gpay@upi,4512.98,Debit,Food Delivery
2025-04-22,paytm@upi,11644.91,Debit,House Rent
2025-03-24,amazon@upi,8256.1,Credit,Subscription
2025-03-06,phonepe@upi,2007.36,Credit,Subscription
2025-04-11,paytm@upi,2347.51,Debit,Shopping
2025-06-23,gpay@upi,14696.37,Credit,Reimbursement
2025-05-04,swiggy@upi,8083.93,Credit,Medical
2025-02-24,gpay@upi,9685.43,Credit,House Rent
2025-05-30,swiggy@upi,6828.87,Debit,Shopping
2025-03-21,amazon@upi,4634.32,Debit,House Rent
2025-01-31,paytm@upi,343.13,Credit,House Rent
2025-06-12,paytm@upi,6871.15,Credit,Reimbursement
2025-06-02,amazon@upi,2075.42,Debit,Reimbursement
2025-04-03,rentcollection@upi,4156.8,Debit,Medical
2025-05-22,paytm@upi,4331.45,Credit,Food Delivery
2025-02-09,paytm@upi,6603.36,Debit,Food Delivery
2025-01-05,rentcollection@upi,240.92,Debit,Shopping
2025-03-31,phonepe@upi,8516.58,Debit,Reimbursement
2025-06-10,gpay@upi,1380.4,Debit,Subscription
2025-02-20,rentcollection@upi,13959.48,Debit,Shopping
2025-06-13,paytm@upi,9285.54,Credit,House Rent
2025-01-27,rentcollection@upi,7322.35,Credit,Medical
2025-02-20,amazon@upi,8335.39,Debit,House Rent
2025-06-23,phonepe@upi,6141.83,Credit,Medical
2025-05-27,gpay@upi,10693.37,Debit,Shopping
2025-01-29,paytm@upi,5662.73,Debit,Reimbursement
2025-06-04,phonepe@upi,13020.41,Debit,House Rent
2025-02-11,amazon@upi,10242.93,Debit,House Rent
2025-05-26,amazon@upi,12021.07,Debit,Subscription
2025-06-15,phonepe@upi,756.18,Credit,Subscription
2025-06-11,gpay@upi,12849.69,Credit,Medical
2024-12-25,paytm@upi,13158.43,Debit,Shopping
2025-05-03,rentcollection@upi,13528.16,Credit,Medical
2025-03-05,phonepe@upi,446.06,Credit,Subscription
2025-02-27,paytm@upi,10598.4,Credit,House Rent
2025-03-08,phonepe@upi,8636.29,Credit,Reimbursement
2025-04-17,rentcollection@upi,5283.14,Debit,Shopping
2025-04-14,amazon@upi,13550.52,Credit,Reimbursement
2025-03-28,swiggy@upi,14447.04,Credit,Food Delivery
2025-06-24,amazon@upi,13479.03,Credit,Subscription
2025-04-04,rentcollection@upi,13892.5,Credit,Subscription
2025-04-11,swiggy@upi,2216.41,Debit,Reimbursement
2025-05-17,phonepe@upi,3708.06,Credit,Subscription
2025-03-25,phonepe@upi,3809.11,Debit,House Rent
2025-04-18,amazon@upi,9174.25,Debit,Subscription
2025-05-21,rentcollection@upi,8386.22,Debit,House Rent
2025-05-12,swiggy@upi,9762.13,Credit,House Rent
2025-02-22,swiggy@upi,6558.52,Credit,House Rent
2025-02-01,paytm@upi,11593.56,Credit,Reimbursement
2025-01-10,amazon@upi,6831.22,Credit,Medical
2025-02-23,swiggy@upi,2874.22,Debit,Reimbursement
2025-04-27,phonepe@upi,1995.26,Debit,House Rent
2025-01-17,rentcollection@upi,10935.24,Credit,Subscription
2025-05-23,amazon@upi,7918.44,Debit,Shopping
2025-04-08,phonepe@upi,6081.12,Debit,House Rent
2025-01-13,gpay@upi,7996.83,Debit,Food Delivery
2025-01-23,amazon@upi,10361.87,Credit,Reimbursement
2025-06-22,swiggy@upi,5977.71,Debit,Food Delivery
2025-06-24,paytm@upi,4252.62,Credit,Medical
2025-03-11,phonepe@upi,9280.58,Debit,Reimbursement
2024-12-26,rentcollection@upi,11725.73,Debit,Medical
2025-05-27,gpay@upi,2348.82,Debit,Shopping
2025-03-31,swiggy@upi,6016.24,Debit,Subscription
2025-03-18,amazon@upi,8480.35,Credit,Reimbursement
2025-05-23,rentcollection@upi,2949.21,Debit,Subscription
2025-04-04,swiggy@upi,4209.71,Debit,Shopping
2025-01-15,swiggy@upi,8339.32,Credit,Subscription
2025-04-28,paytm@upi,1856.61,Debit,Shopping
2025-02-18,swiggy@upi,5353.66,Credit,Food Delivery
2025-06-25,paytm@upi,9842.31,Credit,Subscription
2025-01-09,gpay@upi,151.74,Debit,Reimbursement
2025-05-25,gpay@upi,8460.42,Credit,Food Delivery
2025-01-21,paytm@upi,5637.1,Debit,Shopping
2025-02-22,swiggy@upi,5422.18,Debit,Reimbursement
2025-05-03,rentcollection@upi,12914.42,Credit,Shopping
2025-04-14,paytm@upi,7369.81,Credit,Food Delivery
2025-03-20,phonepe@upi,13138.99,Debit,Shopping
2025-05-23,phonepe@upi,7171.0,Debit,House Rent
2025-01-24,paytm@upi,3005.88,Debit,Reimbursement
2025-02-02,gpay@upi,10473.74,Credit,Food Delivery
2025-04-10,swiggy@upi,6216.67,Debit,Subscription
2025-04-02,phonepe@upi,3033.63,Debit,Food Delivery
2025-03-27,rentcollection@upi,8652.85,Credit,Shopping
2025-04-18,amazon@upi,9266.22,Debit,Shopping
2025-04-26,gpay@upi,8205.7,Debit,Reimbursement
2025-04-07,swiggy@upi,1647.44,Credit,Shopping
2025-01-19,rentcollection@upi,5736.26,Debit,Subscription
2025-04-19,amazon@upi,13829.74,Credit,Food Delivery
2025-02-23,amazon@upi,9160.82,Credit,Subscription
2025-05-27,gpay@upi,4826.92,Debit,Shopping
2025-01-23,swiggy@upi,11927.58,Credit,Food Delivery
2025-06-16,amazon@upi,11269.42,Credit,Reimbursement
2025-01-27,phonepe@upi,12028.88,Debit,Shopping
2025-06-06,swiggy@upi,2822.91,Debit,Reimbursement
2025-03-20,phonepe@upi,11729.39,Debit,Shopping
2025-05-20,phonepe@upi,12325.45,Debit,Shopping
2025-06-01,amazon@upi,146.3,Credit,Reimbursement
2025-02-13,amazon@upi,6331.78,Credit,Medical
2025-02-01,paytm@upi,1642.21,Credit,Subscription
2025-06-10,amazon@upi,10753.39,Credit,House Rent
2025-03-20,amazon@upi,5287.59,Credit,Subscription
2025-04-21,paytm@upi,4070.0,Credit,Shopping
2024-12-30,paytm@upi,8213.64,Debit,Food Delivery
2025-03-20,phonepe@upi,14741.68,Debit,Reimbursement
2025-04-15,gpay@upi,14743.88,Debit,House Rent
2025-02-01,amazon@upi,7884.02,Debit,Shopping
2025-02-17,amazon@upi,1497.96,Credit,House Rent
2024-12-30,swiggy@upi,8988.48,Credit,Food Delivery
2025-01-22,amazon@upi,2603.31,Debit,Medical
2025-03-08,gpay@upi,1255.43,Credit,Food Delivery
2024-12-27,phonepe@upi,6323.17,Credit,Shopping
2025-04-25,swiggy@upi,4312.31,Credit,Reimbursement
2025-05-18,rentcollection@upi,2777.7,Credit,House Rent
2025-05-01,swiggy@upi,12013.41,Debit,Food Delivery
2025-05-26,amazon@upi,3183.95,Debit,Subscription
2025-02-21,paytm@upi,10624.29,Credit,Subscription
2025-05-23,gpay@upi,13921.14,Debit,House Rent
2025-05-20,phonepe@upi,12438.56,Debit,Shopping
2025-05-02,rentcollection@upi,5461.28,Debit,House Rent
2025-05-12,amazon@upi,2990.99,Debit,Medical
2025-01-30,rentcollection@upi,7468.15,Credit,Subscription
2025-06-10,gpay@upi,10192.86,Debit,Shopping
2025-05-26,paytm@upi,5387.53,Credit,House Rent
2025-04-26,gpay@upi,6394.91,Debit,Food Delivery
2024-12-29,swiggy@upi,13595.16,Debit,House Rent
2025-02-15,gpay@upi,701.63,Debit,Shopping
2025-03-19,paytm@upi,8661.94,Debit,Reimbursement
2025-01-02,paytm@upi,8416.23,Credit,Shopping
2025-02-25,gpay@upi,6140.39,Debit,Food Delivery
2025-04-21,phonepe@upi,7422.02,Debit,Subscription
2024-12-26,paytm@upi,8784.67,Credit,Shopping
2025-06-01,swiggy@upi,6023.09,Debit,Shopping
2025-03-09,rentcollection@upi,5459.01,Credit,Shopping
2025-05-05,gpay@upi,7359.95,Credit,Shopping
2025-02-02,phonepe@upi,7897.89,Credit,House Rent
2025-03-26,rentcollection@upi,10002.83,Debit,House Rent
2025-03-16,gpay@upi,645.04,Credit,Reimbursement
2025-06-25,rentcollection@upi,177.52,Credit,Medical
2025-05-01,paytm@upi,887.17,Credit,House Rent
2025-01-06,amazon@upi,9082.29,Debit,Subscription
2025-05-10,paytm@upi,4125.07,Debit,Subscription
2025-04-12,paytm@upi,11992.47,Debit,Reimbursement
2025-03-19,gpay@upi,7089.48,Debit,Food Delivery
2025-05-28,phonepe@upi,12356.83,Debit,Subscription
2025-04-12,rentcollection@upi,1173.13,Credit,House Rent
2025-04-11,amazon@upi,12333.13,Debit,Medical
2024-12-29,gpay@upi,14690.94,Debit,Medical
2025-05-05,rentcollection@upi,10620.12,Credit,House Rent
2025-05-23,gpay@upi,1468.62,Credit,House Rent
2025-05-17,rentcollection@upi,6514.24,Debit,Medical
2025-01-25,paytm@upi,1573.8,Debit,Food Delivery
2025-03-27,phonepe@upi,2265.89,Credit,Food Delivery
2025-06-08,swiggy@upi,3742.91,Credit,Reimbursement
2025-01-24,rentcollection@upi,570.89,Debit,Shopping
2025-04-11,amazon@upi,5098.27,Credit,Subscription
2025-02-04,swiggy@upi,4771.84,Credit,House Rent
2025-06-01,rentcollection@upi,8382.26,Debit,Shopping
2025-04-24,phonepe@upi,2259.36,Credit,Reimbursement
2025-04-05,paytm@upi,8982.52,Debit,Medical
2025-03-11,paytm@upi,13595.54,Credit,Subscription
2025-04-23,swiggy@upi,1814.7,Credit,Food Delivery
2025-03-21,swiggy@upi,13381.45,Debit,Reimbursement
2025-03-09,paytm@upi,1524.91,Debit,Medical
2025-05-12,phonepe@upi,7683.54,Credit,House Rent
2025-03-15,amazon@upi,7483.16,Debit,Medical
2025-03-27,rentcollection@upi,731.25,Debit,Subscription
2025-05-04,amazon@upi,6295.7,Debit,Food Delivery
2025-04-21,swiggy@upi,6156.5,Credit,Medical
2025-05-12,rentcollection@upi,10339.75,Credit,Subscription
2025-04-25,gpay@upi,10614.29,Debit,House Rent
2024-12-27,gpay@upi,6611.48,Debit,Reimbursement
2025-04-26,amazon@upi,5713.87,Debit,House Rent
2025-06-06,phonepe@upi,7849.94,Credit,House Rent
2025-06-16,phonepe@upi,4827.46,Debit,Subscription
2025-04-16,amazon@upi,7501.44,Credit,Reimbursement
2025-03-18,swiggy@upi,4405.51,Credit,Shopping
2025-02-02,rentcollection@upi,11227.59,Debit,House Rent
2025-02-11,swiggy@upi,8557.05,Credit,House Rent
2025-05-04,rentcollection@upi,2918.23,Debit,Reimbursement
2025-03-31,phonepe@upi,201.5,Debit,Medical
2025-01-08,phonepe@upi,4480.98,Credit,Subscription
2025-05-02,paytm@upi,4809.46,Credit,Medical
2025-01-17,gpay@upi,8451.96,Debit,House Rent
2025-01-27,rentcollection@upi,195.27,Debit,Reimbursement
2025-04-24,rentcollection@upi,8219.66,Credit,Medical
2025-04-01,swiggy@upi,803.91,Credit,Shopping
2025-01-20,rentcollection@upi,12935.51,Debit,Subscription
2025-05-17,swiggy@upi,2123.28,Debit,Reimbursement
2025-05-30,amazon@upi,11871.03,Credit,Shopping
2025-02-18,phonepe@upi,14141.07,Credit,Food Delivery
2025-03-13,phonepe@upi,1823.48,Credit,Subscription
2025-02-05,paytm@upi,4686.65,Credit,Food Delivery
2025-03-01,swiggy@upi,7196.56,Credit,Subscription
2025-04-16,amazon@upi,262.38,Credit,Food Delivery
2025-04-26,amazon@upi,12758.15,Credit,Medical
2025-01-16,paytm@upi,11161.94,Credit,Food Delivery
2025-01-27,swiggy@upi,11525.6,Debit,Medical
2025-02-05,swiggy@upi,5662.37,Credit,Shopping
2024-12-26,swiggy@upi,3033.8,Debit,House Rent
2025-05-16,paytm@upi,9019.83,Debit,Medical
2025-01-22,gpay@upi,9931.91,Debit,Subscription
2025-01-01,phonepe@upi,1519.14,Debit,Shopping
2025-06-25,gpay@upi,12085.67,Credit,House Rent
2025-04-26,swiggy@upi,6098.25,Debit,House Rent
2025-06-03,gpay@upi,5522.47,Debit,Shopping
2025-05-19,paytm@upi,8625.95,Debit,Food Delivery
2025-01-11,swiggy@upi,10298.43,Debit,Shopping
2025-01-20,phonepe@upi,10954.06,Credit,House Rent
2025-02-21,phonepe@upi,4444.73,Debit,Medical
2025-04-11,swiggy@upi,7485.24,Credit,Medical
2025-06-01,amazon@upi,12819.8,Debit,Food Delivery
2025-05-02,paytm@upi,12757.66,Credit,Reimbursement
2025-01-15,phonepe@upi,14627.98,Debit,Shopping
2025-02-12,amazon@upi,5470.48,Credit,Reimbursement
2025-01-05,gpay@upi,12761.65,Debit,Reimbursement
2025-05-23,gpay@upi,10004.1,Debit,House Rent
2025-01-27,rentcollection@upi,947.36,Credit,Reimbursement
2025-01-25,rentcollection@upi,1412.12,Credit,Subscription
2025-06-17,swiggy@upi,14860.25,Debit,Shopping
2025-06-13,gpay@upi,6352.73,Credit,House Rent
2025-01-12,gpay@upi,11683.61,Debit,Reimbursement
2025-03-03,swiggy@upi,2687.91,Debit,Food Delivery
2025-03-20,rentcollection@upi,4956.42,Credit,Reimbursement
2025-05-13,amazon@upi,14280.8,Credit,House Rent
2025-05-09,gpay@upi,13440.7,Credit,House Rent
2025-02-03,phonepe@upi,4713.35,Credit,Shopping
2025-03-22,gpay@upi,228.23,Credit,Food Delivery
2025-03-10,paytm@upi,3501.63,Credit,Medical
2025-06-13,rentcollection@upi,473.38,Credit,Shopping
2025-03-25,paytm@upi,12408.38,Credit,House Rent
2025-04-25,swiggy@upi,8864.27,Credit,Subscription
2025-03-26,paytm@upi,14914.17,Credit,House Rent
2025-04-06,rentcollection@upi,5488.03,Credit,Subscription
2025-05-28,gpay@upi,13377.67,Credit,House Rent
2025-05-26,gpay@upi,12978.63,Debit,Reimbursement
2025-01-08,amazon@upi,1276.43,Credit,Reimbursement
2025-04-05,paytm@upi,13267.62,Credit,House Rent
2025-04-13,swiggy@upi,11696.37,Credit,Subscription
2025-03-08,gpay@upi,11147.71,Debit,Reimbursement
2025-01-09,paytm@upi,13114.51,Credit,Reimbursement
2025-06-12,swiggy@upi,10490.89,Credit,Medical
2025-03-26,amazon@upi,4513.83,Debit,Medical
2025-04-23,gpay@upi,286.68,Debit,Reimbursement
2025-06-03,paytm@upi,8153.53,Debit,Subscription
2025-03-15,rentcollection@upi,11809.18,Debit,Medical
2025-05-27,gpay@upi,12312.13,Credit,Food Delivery
2025-01-21,amazon@upi,4999.89,Debit,House Rent
2025-01-30,paytm@upi,9959.62,Debit,Food Delivery
2025-01-16,swiggy@upi,9760.15,Debit,Reimbursement
2025-01-29,rentcollection@upi,8036.94,Debit,House Rent
2025-01-03,phonepe@upi,12286.69,Debit,House Rent
2025-03-23,amazon@upi,7001.45,Debit,House Rent
2025-03-23,gpay@upi,4746.79,Credit,House Rent
2025-04-11,gpay@upi,13022.93,Debit,House Rent
2025-04-05,gpay@upi,3378.51,Debit,House Rent
2025-01-26,phonepe@upi,8606.43,Debit,House Rent
2025-05-30,swiggy@upi,2723.58,Debit,Food Delivery
2025-02-21,gpay@upi,11238.49,Credit,Shopping
2025-05-28,paytm@upi,12276.89,Debit,Subscription
2025-02-19,phonepe@upi,4032.16,Credit,Subscription
2024-12-25,rentcollection@upi,2915.14,Credit,House Rent
