Month,Income (INR),Expense (INR),Savings (INR)
Nov 2024,43371.85,27744.17,15627.68
Sep 2024,77009.85,68433.02,8576.83
Nov 2024,61672.25,26203.96,35468.29
Jan 2025,42240.66,38470.87,3769.79
May 2025,68374.46,57955.13,10419.33
Feb 2025,79179.73,25881.48,53298.25
Mar 2025,74288.7,27283.59,47005.11
May 2025,74962.26,31767.64,43194.62
Nov 2024,51521.7,46500.99,5020.71
Mar 2025,43036.78,29962.12,13074.66
Jul 2024,75289.95,28004.77,47285.18
Jun 2025,66833.66,47624.82,19208.84
Jan 2025,76980.37,53051.58,23928.79
Jul 2024,63408.56,57293.9,6114.66
Feb 2025,66350.85,30372.36,35978.49
Jul 2024,64143.17,31718.62,32424.55
Oct 2024,58549.83,44772.11,13777.72
Jul 2024,75561.12,51597.97,23963.15
Aug 2024,65257.85,56486.06,8771.79
Feb 2025,32734.96,30141.91,2593.05
Feb 2025,41293.92,31913.42,9380.5
Sep 2024,75756.6,29242.36,46514.24
Aug 2024,50011.8,31574.51,18437.29
May 2025,76860.08,31102.73,45757.35
Aug 2024,33952.92,25457.13,8495.79
Nov 2024,59038.72,33863.85,25174.87
Jan 2025,43586.01,35735.53,7850.48
Feb 2025,43392.41,25952.33,17440.08
Mar 2025,43264.79,32795.15,10469.64
Sep 2024,78518.81,31498.33,47020.48
Jun 2025,30659.14,27529.37,3129.77
Sep 2024,64288.62,62517.28,1771.34
Feb 2025,59916.7,53789.1,6127.6
Oct 2024,79226.23,60839.07,18387.16
Sep 2024,33586.15,25574.33,8011.82
Aug 2024,54731.49,46351.64,8379.85
Jun 2024,49946.53,30165.23,19781.3
Feb 2025,50434.49,38749.77,11684.72
Sep 2024,41757.5,27411.07,14346.43
Jun 2025,79823.51,65614.96,14208.55
Dec 2024,68305.45,44082.17,24223.28
Apr 2025,52110.85,41500.1,10610.75
Mar 2025,56622.6,27244.34,29378.26
Nov 2024,60926.2,44305.09,16621.11
Sep 2024,76761.28,72461.95,4299.33
Oct 2024,37116.02,26714.6,10401.42
Feb 2025,65593.28,45332.54,20260.74
Apr 2025,52994.07,41000.65,11993.42
Mar 2025,46324.32,25399.38,20924.94
Nov 2024,56889.78,34913.22,21976.56
Mar 2025,73824.38,32481.95,41342.43
Apr 2025,37977.44,25143.61,12833.83
Dec 2024,73014.81,41832.39,31182.42
Nov 2024,60940.91,42032.15,18908.76
Oct 2024,69257.95,60458.57,8799.38
Jul 2024,36109.37,29543.66,6565.71
Dec 2024,31567.82,25781.96,5785.86
Nov 2024,77463.2,66541.87,10921.33
Dec 2024,68448.6,37839.93,30608.67
Jun 2025,72353.07,44975.56,27377.51
Jun 2025,38086.53,34812.28,3274.25
May 2025,51386.8,37128.21,14258.59
May 2025,33593.42,27375.82,6217.6
Feb 2025,67689.95,29812.22,37877.73
Dec 2024,35625.31,26332.31,9293.0
Mar 2025,68963.76,62497.47,6466.29
Mar 2025,67629.33,48961.76,18667.57
Dec 2024,79374.56,65921.03,13453.53
Jan 2025,76330.68,41487.61,34843.07
May 2025,71022.12,45690.37,25331.75
Mar 2025,43098.59,26062.2,17036.39
Jan 2025,39698.19,25897.92,13800.27
Oct 2024,54326.23,42263.11,12063.12
Nov 2024,74478.47,62094.89,12383.58
Oct 2024,70762.43,56566.52,14195.91
May 2025,58914.99,51154.13,7760.86
Jun 2025,67335.4,63746.71,3588.69
Sep 2024,72171.99,49988.94,22183.05
Dec 2024,59601.93,26595.4,33006.53
Oct 2024,44179.03,31123.69,13055.34
Feb 2025,40567.31,38915.59,1651.72
Dec 2024,42813.33,29956.04,12857.29
Jan 2025,65732.59,58121.12,7611.47
Jan 2025,70845.53,52939.05,17906.48
May 2025,37100.43,31605.56,5494.87
Sep 2024,56470.94,31642.75,24828.19
Jul 2024,34391.44,30282.45,4108.99
Aug 2024,40604.66,38144.37,2460.29
Feb 2025,66649.0,42156.67,24492.33
Jun 2025,65916.1,31910.81,34005.29
Jun 2025,60134.78,48388.12,11746.66
Jul 2024,54117.34,49570.2,4547.14
Oct 2024,75185.68,61238.01,13947.67
Sep 2024,37072.94,28954.67,8118.27
Dec 2024,70576.45,25174.51,45401.94
Dec 2024,66625.2,34958.97,31666.23
Feb 2025,45151.93,29359.16,15792.77
Nov 2024,55471.81,41192.57,14279.24
Nov 2024,57440.81,55970.39,1470.42
May 2025,69442.19,31516.71,37925.48
Jul 2024,67731.4,36399.94,31331.46
Dec 2024,49062.54,44818.68,4243.86
Dec 2024,71775.31,64307.2,7468.11
May 2025,46682.55,31909.32,14773.23
Feb 2025,64920.76,60800.68,4120.08
May 2025,66531.04,62288.54,4242.5
Jan 2025,72996.08,56078.21,16917.87
Aug 2024,74837.6,63230.94,11606.66
Dec 2024,31296.68,30063.2,1233.48
Feb 2025,45426.22,32140.34,13285.88
Apr 2025,67959.25,28053.92,39905.33
Nov 2024,66589.6,65058.74,1530.86
Jan 2025,79100.16,25200.21,53899.95
Oct 2024,46246.31,43819.03,2427.28
Jul 2024,59362.76,48445.98,10916.78
May 2025,31708.06,26336.22,5371.84
Jan 2025,54336.2,35338.03,18998.17
Dec 2024,36877.73,27570.6,9307.13
Nov 2024,70275.99,68017.07,2258.92
Jul 2024,42041.38,34364.46,7676.92
Aug 2024,74597.2,48932.78,25664.42
Oct 2024,70540.01,46367.96,24172.05
Mar 2025,46032.81,32432.42,13600.39
May 2025,31175.66,25079.8,6095.86
Mar 2025,32744.54,30872.54,1872.0
Mar 2025,38581.9,30006.33,8575.57
Sep 2024,60152.58,35309.7,24842.88
Feb 2025,73039.98,31441.89,41598.09
Jan 2025,49443.05,35575.64,13867.41
Apr 2025,36984.85,31506.7,5478.15
Jun 2024,35118.4,33194.45,1923.95
Jan 2025,74463.66,59545.64,14918.02
Nov 2024,53101.7,32814.65,20287.05
Jul 2024,70313.26,39575.54,30737.72
Oct 2024,72782.16,56654.99,16127.17
Feb 2025,75172.86,68500.6,6672.26
Oct 2024,32011.34,27170.22,4841.12
Sep 2024,68166.1,52613.05,15553.05
Dec 2024,66408.83,47140.46,19268.37
Apr 2025,60950.36,47270.39,13679.97
Mar 2025,49066.69,42374.49,6692.2
Dec 2024,56230.23,36885.84,19344.39
Nov 2024,42826.4,25656.85,17169.55
Mar 2025,68487.5,55305.9,13181.6
Aug 2024,59458.66,29130.0,30328.66
May 2025,71168.52,54218.18,16950.34
Apr 2025,56632.95,26635.9,29997.05
Oct 2024,79582.83,77009.35,2573.48
Sep 2024,54706.38,47899.99,6806.39
Dec 2024,73247.34,61223.15,12024.19
Jan 2025,42949.62,25776.17,17173.45
Jul 2024,30946.3,26238.41,4707.89
Nov 2024,65948.31,30310.76,35637.55
Oct 2024,56279.8,31365.66,24914.14
Mar 2025,32902.66,31315.18,1587.48
Oct 2024,53391.5,30514.74,22876.76
Jul 2024,41453.93,31137.59,10316.34
Aug 2024,40984.21,31060.91,9923.3
Jan 2025,71168.08,48019.89,23148.19
Oct 2024,44615.35,28914.25,15701.1
Apr 2025,52170.23,45502.35,6667.88
Jan 2025,64713.2,59045.78,5667.42
Jul 2024,36086.31,27585.13,8501.18
Jan 2025,79981.16,75900.33,4080.83
Feb 2025,54003.68,37613.48,16390.2
Apr 2025,72472.24,43120.04,29352.2
Aug 2024,61872.63,52120.18,9752.45
Apr 2025,53392.06,48148.6,5243.46
Oct 2024,48775.71,46024.42,2751.29
Oct 2024,36928.86,26141.19,10787.67
Sep 2024,51759.65,49304.08,2455.57
Sep 2024,69514.59,49615.0,19899.59
Apr 2025,61941.54,56287.07,5654.47
Dec 2024,36264.72,25492.23,10772.49
May 2025,68377.24,55863.77,12513.47
Jul 2024,32983.47,30911.01,2072.46
Sep 2024,65301.74,44764.98,20536.76
Dec 2024,55842.84,44963.34,10879.5
Aug 2024,33989.65,25791.11,8198.54
Oct 2024,33653.04,29299.94,4353.1
Mar 2025,41214.27,35690.64,5523.63
Apr 2025,66044.46,55949.62,10094.84
Oct 2024,59497.1,49183.51,10313.59
Mar 2025,39163.33,31620.12,7543.21
Jul 2024,72420.13,41484.18,30935.95
Feb 2025,32611.37,26207.01,6404.36
Jul 2024,72627.98,70921.17,1706.81
Jan 2025,37763.76,29191.79,8571.97
Dec 2024,79859.8,51295.43,28564.37
Apr 2025,61802.6,30888.75,30913.85
Mar 2025,55948.78,44420.46,11528.32
Jun 2025,37030.38,34513.85,2516.53
Oct 2024,79105.65,25035.33,54070.32
May 2025,74837.82,54199.03,20638.79
Aug 2024,65883.07,28015.45,37867.62
Sep 2024,76315.36,31794.43,44520.93
Mar 2025,45721.49,37624.88,8096.61
Oct 2024,58906.15,42895.8,16010.35
Feb 2025,36006.68,32812.49,3194.19
Jan 2025,44737.31,28387.69,16349.62
Mar 2025,36033.45,34869.66,1163.79
Aug 2024,43807.96,30888.03,12919.93
Dec 2024,34285.44,28207.7,6077.74
Jul 2024,44251.62,40287.12,3964.5
Mar 2025,38700.47,37123.09,1577.38
Dec 2024,62593.48,61181.1,1412.38
Oct 2024,60091.7,33661.12,26430.58
Jul 2024,58347.43,25187.64,33159.79
Aug 2024,31097.36,29936.27,1161.09
Sep 2024,58226.26,28063.5,30162.76
Dec 2024,78750.87,64837.47,13913.4
Dec 2024,45316.26,37296.97,8019.29
Mar 2025,45001.99,37116.2,7885.79
Apr 2025,42724.72,39869.98,2854.74
Oct 2024,56346.37,41425.26,14921.11
Feb 2025,62810.02,59660.87,3149.15
Nov 2024,56425.44,32836.92,23588.52
May 2025,58065.34,53850.13,4215.21
Jul 2024,65643.92,53743.45,11900.47
Dec 2024,65518.88,60580.75,4938.13
May 2025,72303.25,58439.08,13864.17
Sep 2024,40197.21,26510.45,13686.76
Oct 2024,49166.59,41114.26,8052.33
Nov 2024,48883.11,31481.54,17401.57
Apr 2025,38841.34,32710.75,6130.59
Jun 2025,51725.7,33228.73,18496.97
Apr 2025,35729.47,32498.18,3231.29
Oct 2024,57074.16,50939.93,6134.23
Jul 2024,39091.22,26462.22,12629.0
Dec 2024,39233.26,37741.47,1491.79
Feb 2025,51904.72,34888.64,17016.08
Nov 2024,34948.37,25145.03,9803.34
Jul 2024,51059.21,41016.14,10043.07
Jan 2025,73299.51,29494.64,43804.87
Aug 2024,36152.91,27894.05,8258.86
Jul 2024,63297.09,31941.43,31355.66
Sep 2024,43118.35,27031.22,16087.13
Sep 2024,49685.16,44317.84,5367.32
Aug 2024,74866.54,53655.16,21211.38
Oct 2024,42828.45,26087.73,16740.72
May 2025,34555.58,29463.43,5092.15
Dec 2024,49128.53,36228.47,12900.06
Oct 2024,59665.34,50849.81,8815.53
May 2025,38327.99,30970.08,7357.91
May 2025,62387.26,50487.38,11899.88
Nov 2024,68362.81,28225.4,40137.41
May 2025,54416.89,51153.92,3262.97
Mar 2025,54697.22,43364.89,11332.33
Jun 2025,37225.77,35071.24,2154.53
Jul 2024,79634.34,74750.55,4883.79
Nov 2024,65450.66,29360.53,36090.13
Dec 2024,69112.63,29253.74,39858.89
May 2025,31511.17,28229.24,3281.93
Apr 2025,41615.98,27798.85,13817.13
Dec 2024,64655.77,25798.16,38857.61
Sep 2024,42219.83,30876.56,11343.27
Nov 2024,38297.71,26759.44,11538.27
Jan 2025,39560.42,29641.29,9919.13
Dec 2024,43084.21,30005.26,13078.95
Nov 2024,76777.13,66401.48,10375.65
Nov 2024,30621.53,28356.93,2264.6
Feb 2025,64384.7,40029.1,24355.6
Sep 2024,48574.92,34695.31,13879.61
May 2025,44177.08,30291.53,13885.55
Jul 2024,77419.43,43142.23,34277.2
Apr 2025,40481.24,37536.54,2944.7
Apr 2025,69246.96,41143.06,28103.9
Aug 2024,74970.16,33395.9,41574.26
Oct 2024,55077.09,42080.1,12996.99
Mar 2025,71984.12,37257.08,34727.04
Aug 2024,50890.04,25058.64,25831.4
Jul 2024,63751.54,59039.77,4711.77
Feb 2025,75063.58,45166.29,29897.29
Mar 2025,65946.66,39515.36,26431.3
May 2025,75075.47,59534.99,15540.48
Jul 2024,42070.22,25874.63,16195.59
Dec 2024,45147.55,28848.2,16299.35
Oct 2024,47091.37,39454.2,7637.17
Dec 2024,57790.97,32951.04,24839.93
Jan 2025,71870.92,47699.27,24171.65
Dec 2024,79892.39,30989.71,48902.68
Jan 2025,77329.24,38826.21,38503.03
Dec 2024,78677.54,63314.1,15363.44
Feb 2025,44277.08,26607.93,17669.15
Feb 2025,75854.04,39013.36,36840.68
Dec 2024,41662.4,26299.9,15362.5
Dec 2024,65100.25,50799.21,14301.04
Jul 2024,63152.22,45116.91,18035.31
Dec 2024,45842.19,38310.17,7532.02
Feb 2025,68925.11,59437.38,9487.73
Dec 2024,36622.87,34795.01,1827.86
Apr 2025,39301.39,37715.63,1585.76
Apr 2025,47242.41,34097.73,13144.68
Nov 2024,39202.99,32913.6,6289.39
Jun 2024,33671.26,25915.14,7756.12
Oct 2024,60802.59,56915.03,3887.56
May 2025,50357.85,30707.03,19650.82
Jun 2025,54571.54,49324.53,5247.01
Sep 2024,36391.01,35250.21,1140.8
Nov 2024,59127.35,37437.31,21690.04
May 2025,67945.06,61839.64,6105.42
Jul 2024,45466.43,33617.88,11848.55
Jun 2025,44495.74,27263.52,17232.22
Mar 2025,49349.57,27114.69,22234.88
Jan 2025,39186.71,26233.61,12953.1
Aug 2024,73713.06,25325.43,48387.63
Jul 2024,41194.49,37114.27,4080.22
Apr 2025,69364.65,57565.17,11799.48
Jan 2025,66080.73,60457.19,5623.54
Oct 2024,37831.33,32850.88,4980.45
Apr 2025,66636.23,38680.15,27956.08
Mar 2025,69126.17,63192.93,5933.24
Jan 2025,43703.99,38039.16,5664.83
Apr 2025,44026.99,41126.62,2900.37
Oct 2024,54286.82,51126.52,3160.3
Aug 2024,35196.05,25654.16,9541.89
Apr 2025,51493.14,45454.48,6038.66
Jun 2025,47426.74,28340.7,19086.04
Nov 2024,61392.21,54237.39,7154.82
Sep 2024,58632.73,37692.3,20940.43
Jun 2025,66853.03,40012.94,26840.09
May 2025,35542.45,26407.29,9135.16
Jul 2024,59301.86,51946.14,7355.72
Oct 2024,53502.92,39243.58,14259.34
Feb 2025,38943.59,32445.91,6497.68
May 2025,79251.73,30980.25,48271.48
Oct 2024,40958.53,34545.52,6413.01
Apr 2025,45499.25,35843.22,9656.03
Feb 2025,43370.95,30609.78,12761.17
Jun 2025,71285.51,60349.12,10936.39
Aug 2024,62865.97,33670.59,29195.38
Aug 2024,38307.93,29899.06,8408.87
May 2025,54766.62,38137.58,16629.04
Dec 2024,69578.66,34148.12,35430.54
Jul 2024,55951.28,37011.96,18939.32
Dec 2024,40523.3,33839.81,6683.49
Sep 2024,66433.94,27287.92,39146.02
Nov 2024,79009.45,76433.31,2576.14
Apr 2025,79331.8,43483.69,35848.11
Dec 2024,47697.26,25729.24,21968.02
Feb 2025,45559.56,43764.94,1794.62
Jul 2024,43964.53,35940.17,8024.36
Aug 2024,62007.19,47663.49,14343.7
Mar 2025,73496.53,47562.55,25933.98
Dec 2024,71864.83,31914.69,39950.14
Jan 2025,34967.96,27440.99,7526.97
Oct 2024,78087.96,59337.33,18750.63
Sep 2024,42093.92,34843.66,7250.26
Nov 2024,56527.54,30537.32,25990.22
Dec 2024,70989.8,60391.47,10598.33
Jan 2025,55618.18,44156.13,11462.05
Jan 2025,35515.97,32284.58,3231.39
Apr 2025,38153.34,31353.43,6799.91
Jun 2025,31238.0,29267.99,1970.01
Jul 2024,55741.1,39396.26,16344.84
Jan 2025,59628.76,26598.8,33029.96
Nov 2024,75219.09,35623.57,39595.52
Jul 2024,47561.07,41592.76,5968.31
Jun 2025,67834.74,65281.01,2553.73
Apr 2025,72857.28,69356.77,3500.51
Jul 2024,74096.32,34428.19,39668.13
Oct 2024,32547.47,30922.11,1625.36
Aug 2024,60812.57,33708.1,27104.47
Jul 2024,59569.88,45812.9,13756.98
Oct 2024,43348.85,36634.57,6714.28
Oct 2024,75911.34,61713.45,14197.89
Dec 2024,35066.02,33694.32,1371.7
Oct 2024,32238.51,30434.98,1803.53
Mar 2025,63382.88,54900.21,8482.67
Mar 2025,40196.95,33994.09,6202.86
Aug 2024,78221.74,70165.31,8056.43
Sep 2024,75506.84,48945.63,26561.21
Oct 2024,79074.79,70932.41,8142.38
Apr 2025,44473.84,29989.78,14484.06
Jun 2025,70800.92,58849.92,11951.0
Jan 2025,66116.18,27032.26,39083.92
May 2025,64036.85,32894.02,31142.83
May 2025,78498.07,59824.46,18673.61
Mar 2025,67677.01,66032.82,1644.19
Jul 2024,34184.36,32050.78,2133.58
Oct 2024,75081.19,41606.01,33475.18
Aug 2024,70699.97,47873.94,22826.03
Jan 2025,51203.99,47671.04,3532.95
Apr 2025,55414.65,26613.44,28801.21
Feb 2025,32297.88,25700.34,6597.54
Jun 2025,48790.31,34439.85,14350.46
Aug 2024,51461.55,42458.14,9003.41
Jul 2024,56839.57,35112.37,21727.2
Nov 2024,60842.8,58697.7,2145.1
Jun 2024,34835.73,26850.68,7985.05
Mar 2025,69037.13,43024.69,26012.44
Jan 2025,73427.66,47731.4,25696.26
Nov 2024,54029.54,50646.3,3383.24
Jan 2025,41045.78,27638.93,13406.85
Jan 2025,50265.69,43359.84,6905.85
Sep 2024,43711.71,25378.09,18333.62
Feb 2025,75848.88,42400.32,33448.56
Dec 2024,69456.54,44789.42,24667.12
Dec 2024,51019.98,29587.24,21432.74
Jul 2024,77491.15,65476.06,12015.09
Dec 2024,62700.5,33784.44,28916.06
Sep 2024,47196.13,46094.04,1102.09
Sep 2024,73919.86,38191.61,35728.25
Feb 2025,77132.76,34398.4,42734.36
May 2025,77885.68,50665.07,27220.61
Jun 2024,59366.25,47668.71,11697.54
Dec 2024,75640.02,61554.56,14085.46
Feb 2025,40764.46,28393.36,12371.1
Apr 2025,36122.88,27745.61,8377.27
Apr 2025,48261.86,29514.87,18746.99
May 2025,53976.78,38373.77,15603.01
Oct 2024,71478.79,38195.49,33283.3
Nov 2024,44314.98,36423.25,7891.73
Jun 2025,78709.85,58561.74,20148.11
Apr 2025,33530.11,25114.69,8415.42
Feb 2025,61565.99,60065.43,1500.56
Dec 2024,32622.31,25944.45,6677.86
May 2025,48797.17,30344.14,18453.03
Oct 2024,59444.01,52172.07,7271.94
Nov 2024,36270.6,25052.64,11217.96
Aug 2024,66577.84,51657.73,14920.11
Nov 2024,58106.33,38402.97,19703.36
Jan 2025,40071.95,25495.44,14576.51
Dec 2024,50256.88,28512.65,21744.23
Dec 2024,46163.38,31698.03,14465.35
Apr 2025,58690.41,55762.33,2928.08
Sep 2024,46387.38,38699.69,7687.69
Jan 2025,36664.86,27909.83,8755.03
Oct 2024,49467.15,39632.79,9834.36
Apr 2025,70329.34,26862.69,43466.65
Oct 2024,61095.59,43277.86,17817.73
Oct 2024,48156.72,40829.44,7327.28
Jan 2025,44866.89,34176.4,10690.49
Jul 2024,73032.65,49161.08,23871.57
Jun 2025,78604.45,31169.94,47434.51
Jul 2024,79899.19,76743.85,3155.34
Apr 2025,39189.27,27224.09,11965.18
Aug 2024,68924.08,66259.33,2664.75
Nov 2024,36791.71,34525.24,2266.47
Feb 2025,40902.57,32285.77,8616.8
Oct 2024,55030.41,48611.39,6419.02
Dec 2024,51931.45,32905.31,19026.14
Apr 2025,73661.77,30777.19,42884.58
Jul 2024,44040.14,32949.56,11090.58
Apr 2025,51208.38,37555.65,13652.73
Mar 2025,38078.62,33414.53,4664.09
Oct 2024,69241.17,35615.99,33625.18
May 2025,68745.55,25620.59,43124.96
Sep 2024,61618.45,59235.65,2382.8
Jan 2025,41876.18,40665.14,1211.04
Dec 2024,44225.93,28998.77,15227.16
Jun 2025,38518.37,33327.71,5190.66
Apr 2025,32697.95,30635.74,2062.21
Apr 2025,33336.85,31090.12,2246.73
Mar 2025,31717.18,26622.56,5094.62
Feb 2025,53803.69,39662.26,14141.43
Jan 2025,35463.11,26845.19,8617.92
Apr 2025,37563.32,32535.02,5028.3
Aug 2024,32076.88,27105.3,4971.58
Aug 2024,54170.88,43677.6,10493.28
Dec 2024,76995.6,46922.82,30072.78
Jul 2024,31220.72,27580.32,3640.4
Dec 2024,49794.06,40217.99,9576.07
Nov 2024,30623.9,25306.14,5317.76
Nov 2024,40309.06,29979.85,10329.21
Jun 2025,69930.2,66490.37,3439.83
Jun 2025,33375.49,27595.71,5779.78
Mar 2025,62926.44,37696.74,25229.7
Apr 2025,61445.32,49633.71,11811.61
Feb 2025,52830.77,51091.37,1739.4
Jan 2025,56348.69,32714.2,23634.49
Jul 2024,72611.01,36283.54,36327.47
Jan 2025,67360.2,57566.76,9793.44
Feb 2025,41520.0,28451.97,13068.03
Jan 2025,65979.5,63268.61,2710.89
Oct 2024,38939.57,33234.32,5705.25
Apr 2025,34242.67,30130.29,4112.38
Oct 2024,45837.76,28242.75,17595.01
Jun 2025,78882.35,58946.72,19935.63
Aug 2024,59743.82,28026.32,31717.5
Feb 2025,74380.17,28136.14,46244.03
Jul 2024,63040.15,55135.51,7904.64
Jul 2024,51228.86,30568.63,20660.23
Nov 2024,70428.27,57110.37,13317.9
Jul 2024,55580.37,52617.59,2962.78
Mar 2025,34857.26,29128.7,5728.56
Dec 2024,44958.87,27781.77,17177.1
Dec 2024,71531.01,49990.75,21540.26
Dec 2024,77907.48,32849.12,45058.36
Oct 2024,52871.25,30574.97,22296.28
Apr 2025,40986.15,39448.63,1537.52
Aug 2024,54284.75,41718.53,12566.22
Nov 2024,75433.46,38417.4,37016.06
Jan 2025,59886.46,56996.73,2889.73
Aug 2024,41438.01,28367.19,13070.82
Feb 2025,58099.21,35455.43,22643.78
Dec 2024,64000.3,25593.43,38406.87
Sep 2024,47477.36,37945.3,9532.06
Apr 2025,65244.4,28188.46,37055.94
Oct 2024,34121.58,28212.16,5909.42
Apr 2025,47909.06,29813.01,18096.05
Aug 2024,74192.74,39389.43,34803.31
Aug 2024,66911.17,44736.38,22174.79
Jun 2025,34193.81,28340.67,5853.14
Apr 2025,53974.52,31667.68,22306.84
Mar 2025,46336.36,27644.59,18691.77
Jul 2024,75673.0,70857.69,4815.31
Jul 2024,30620.6,28697.68,1922.92
Jan 2025,48932.0,37599.98,11332.02
Sep 2024,71643.96,50946.39,20697.57
Oct 2024,63910.01,43018.1,20891.91
Mar 2025,66445.1,47685.38,18759.72
Aug 2024,55838.24,52797.5,3040.74
Apr 2025,38149.82,33497.58,4652.24
Sep 2024,34670.62,25270.32,9400.3
Jan 2025,59582.44,50152.52,9429.92
Jan 2025,65205.87,42937.47,22268.4
Feb 2025,67246.86,51790.44,15456.42
Jun 2025,33086.86,26538.64,6548.22
Jul 2024,73845.99,50701.5,23144.49
Jan 2025,60564.18,52258.79,8305.39
Aug 2024,61671.69,48059.63,13612.06
Nov 2024,78389.43,35937.54,42451.89
Aug 2024,74112.61,72694.07,1418.54
Feb 2025,39366.93,27062.33,12304.6
Feb 2025,57390.64,48954.18,8436.46
Sep 2024,37026.82,26921.73,10105.09
Sep 2024,77156.41,62477.68,14678.73
Aug 2024,48834.37,37027.83,11806.54
Sep 2024,66494.87,36739.43,29755.44
Jul 2024,60835.19,52412.3,8422.89
May 2025,55784.07,29378.13,26405.94
Jan 2025,54010.67,35061.5,18949.17
Jul 2024,56798.86,55224.04,1574.82
Nov 2024,76036.06,52336.64,23699.42
Nov 2024,70076.17,49482.7,20593.47
Oct 2024,51778.47,44295.26,7483.21
Jul 2024,44513.17,43166.54,1346.63
Jan 2025,44691.17,42163.9,2527.27
Jun 2025,52492.0,40711.69,11780.31
May 2025,42689.06,38467.35,4221.71
Feb 2025,64674.21,61225.93,3448.28
Jun 2025,54281.8,42339.09,11942.71
Jan 2025,64900.04,34914.12,29985.92
Jul 2024,43558.33,40301.08,3257.25
May 2025,74238.47,58527.43,15711.04
May 2025,33732.69,26478.4,7254.29
Apr 2025,59965.56,39673.55,20292.01
Aug 2024,65836.61,56987.29,8849.32
Jul 2024,64917.38,62343.82,2573.56
Feb 2025,52672.56,48139.84,4532.72
Dec 2024,33217.62,27254.75,5962.87
Mar 2025,71101.79,32833.71,38268.08
Mar 2025,37797.1,26376.63,11420.47
Feb 2025,65709.5,58509.09,7200.41
Dec 2024,56874.4,32963.72,23910.68
Nov 2024,65308.73,39063.15,26245.58
Nov 2024,72542.29,26775.2,45767.09
Mar 2025,67752.9,64337.29,3415.61
Feb 2025,62978.55,42362.71,20615.84
Jun 2025,41068.12,39236.47,1831.65
Jun 2025,60045.94,58767.13,1278.81
Mar 2025,44787.4,30191.92,14595.48
Aug 2024,70756.08,28147.12,42608.96
Mar 2025,64441.74,44893.98,19547.76
Dec 2024,59086.25,48127.28,10958.97
Aug 2024,33307.07,26693.59,6613.48
Feb 2025,60426.01,32520.84,27905.17
Aug 2024,30445.03,27020.13,3424.9
Feb 2025,55545.98,54442.63,1103.35
Nov 2024,67992.68,30333.21,37659.47
Jan 2025,67840.68,42551.54,25289.14
Apr 2025,38629.1,29792.61,8836.49
Sep 2024,50303.73,30582.54,19721.19
May 2025,48381.78,42169.76,6212.02
Jan 2025,59507.06,50838.14,8668.92
Mar 2025,78087.2,40203.64,37883.56
Apr 2025,67857.07,52788.23,15068.84
Dec 2024,65743.04,31232.38,34510.66
Sep 2024,62049.33,27765.24,34284.09
Apr 2025,62350.34,47452.36,14897.98
Mar 2025,40936.93,31598.34,9338.59
Apr 2025,71091.21,60541.58,10549.63
Nov 2024,51417.06,48411.37,3005.69
Jan 2025,67301.3,44021.39,23279.91
Jul 2024,53555.88,28484.93,25070.95
Nov 2024,74238.02,26518.67,47719.35
May 2025,35662.33,30140.49,5521.84
Sep 2024,43471.8,35279.47,8192.33
Apr 2025,47468.19,43887.23,3580.96
Aug 2024,78367.3,61608.0,16759.3
Sep 2024,43685.22,35621.14,8064.08
Jul 2024,47195.61,35356.44,11839.17
Mar 2025,30750.11,25252.81,5497.3
Nov 2024,51158.53,46917.54,4240.99
Nov 2024,30179.6,27504.6,2675.0
Dec 2024,70284.06,28521.91,41762.15
Aug 2024,50739.18,45694.48,5044.7
Mar 2025,31100.36,28355.22,2745.14
Oct 2024,73788.81,30637.51,43151.3
Oct 2024,52961.66,41823.87,11137.79
Sep 2024,54663.96,51992.07,2671.89
Oct 2024,55758.32,51275.95,4482.37
Apr 2025,43705.09,38514.4,5190.69
Jul 2024,73924.56,68971.18,4953.38
Jul 2024,66159.55,49075.86,17083.69
Nov 2024,47759.78,31388.07,16371.71
Sep 2024,73908.07,37672.44,36235.63
Feb 2025,56444.01,51765.99,4678.02
Nov 2024,48406.51,35030.58,13375.93
Jun 2025,48184.52,25078.32,23106.2
Mar 2025,61306.58,53784.26,7522.32
Oct 2024,34489.0,25591.59,8897.41
Oct 2024,44391.72,28213.87,16177.85
Nov 2024,56999.96,50969.45,6030.51
Aug 2024,33710.57,32253.65,1456.92
Sep 2024,66178.38,33426.92,32751.46
Aug 2024,79845.46,53549.05,26296.41
Dec 2024,49232.99,39649.34,9583.65
Sep 2024,57756.45,54799.36,2957.09
Nov 2024,43252.43,40081.38,3171.05
Sep 2024,49621.53,33456.25,16165.28
Aug 2024,77940.88,58187.5,19753.38
May 2025,55166.32,27407.54,27758.78
Dec 2024,74534.69,42486.52,32048.17
Apr 2025,49352.77,43883.93,5468.84
May 2025,62658.49,48037.83,14620.66
Dec 2024,69108.69,45651.08,23457.61
Oct 2024,74789.03,33816.38,40972.65
Jan 2025,77501.3,51922.75,25578.55
Dec 2024,47693.0,44773.12,2919.88
Jun 2025,42841.66,29518.61,13323.05
May 2025,51196.05,37426.86,13769.19
Apr 2025,72819.28,54358.26,18461.02
Aug 2024,37590.39,30262.4,7327.99
Nov 2024,78498.35,60071.48,18426.87
Sep 2024,32057.41,26028.74,6028.67
Jan 2025,45463.79,39459.95,6003.84
Apr 2025,69173.21,35403.67,33769.54
